src,dst,similarity
DB00418,DB01050,0.42286899602751576
DB00418,DB00308,0.39461318505364157
DB00418,DB01088,0.38877195498190775
DB00418,DB00458,0.3558912898247329
DB00418,DB01029,0.44327968936300505
DB00418,DB00221,0.5259592458618767
DB00418,DB00753,0.4878147308020669
DB00418,DB01064,0.4012341713767602
DB00418,DB00270,0.42268744375243816
DB00418,DB01221,0.5867092857388255
DB00418,DB00598,0.5031162968542565
DB00418,DB00555,0.4516769481898817
DB00418,DB00448,0.371619773
DB00418,DB00654,0.3701297670526356
DB00418,DB01097,0.3735982406103906
DB00418,DB01210,0.3610280289306598
DB00418,DB01235,0.5561845187407434
DB00418,DB01227,0.4986501396935532
DB00418,DB00836,0.5321143164872654
DB00418,DB00455,0.5217884026866599
DB00418,DB00186,0.5956024383132006
DB00418,DB00678,0.5028600218022041
DB00418,DB00408,0.49380090460279674
DB00418,DB00653,0.36296226742899784
DB00418,DB00772,0.38183660816229903
DB00418,DB00657,0.3876275126795598
DB00418,DB00737,0.42752285508589627
DB00418,DB00253,0.46710053199057117
DB00418,DB00825,0.3520470516916967
DB00418,DB00454,0.7110646060990377
DB00418,DB00532,0.351695713
DB00418,DB00849,0.7067605803823422
DB00418,DB00933,0.5201349428930594
DB00418,DB00816,0.4899364703779027
DB00418,DB00333,0.537823158
DB00418,DB01403,0.5500133781454332
DB00418,DB00968,0.43545482622709347
DB00418,DB00247,0.443233159
DB00418,DB00959,0.4671666512697508
DB00418,DB01214,0.5261293744474355
DB00418,DB01233,0.5452714336166463
DB00418,DB00416,0.4826622688288111
DB00418,DB00264,0.5216732020325802
DB00418,DB00211,0.43470799896425844
DB00418,DB00834,0.4751907344489483
DB00418,DB00370,0.4755019643052296
DB00418,DB01618,0.5327137536398757
DB00418,DB00764,0.4783890691485155
DB00418,DB00471,0.46419586610237945
DB00418,DB00680,0.3566067385652485
DB00418,DB00295,0.42882336791776837
DB00418,DB00486,0.4121538909574631
DB00418,DB01203,0.5250585575629583
DB00418,DB00844,0.4168164638841887
DB00418,DB01183,0.4604154850987412
DB00418,DB00704,0.4218621623480592
DB00418,DB00622,0.3811307071604202
DB00418,DB00184,0.5691563146601308
DB00418,DB01115,0.4214142990959808
DB00418,DB00393,0.3815336115850063
DB00418,DB00401,0.42882661425636465
DB00418,DB00334,0.5524416584157436
DB00418,DB00275,0.5056287641709466
DB00418,DB01173,0.6965741457434619
DB00418,DB00231,0.6068826143863874
DB00418,DB00776,0.355213681
DB00418,DB01062,0.4508532508009268
DB00418,DB01192,0.42084369213465966
DB00418,DB00715,0.35566172846226046
DB00418,DB01359,0.49594204379559664
DB00418,DB00652,0.4279398469222813
DB00418,DB00312,0.8887857613350251
DB00418,DB00850,0.5364664429413283
DB00418,DB00794,0.5546396311797228
DB00418,DB00388,0.4287719636164584
DB00418,DB01085,0.449581232
DB00418,DB01100,0.5677818079908035
DB00418,DB00960,0.4983054883543215
DB00418,DB01291,0.35857013563611306
DB00418,DB00413,0.5767890950677732
DB00418,DB00457,0.5155455366348733
DB00418,DB00860,0.46670148
DB00418,DB00750,0.3687433568861656
DB00418,DB01035,0.3728985750727405
DB00418,DB00721,0.37902358251253143
DB00418,DB00433,0.511338925
DB00418,DB00387,0.4392048503907044
DB00418,DB00420,0.5230963939446919
DB00418,DB01069,0.5365361133671492
DB00418,DB00777,0.35994549909980805
DB00418,DB00818,0.6230199361707754
DB00418,DB00571,0.49482555058998434
DB00418,DB00852,0.40094399147957366
DB00418,DB01224,0.4781640713829021
DB00418,DB00908,0.39016720300101354
DB00418,DB00243,0.3565363961613406
DB00418,DB00899,0.42344631769467317
DB00418,DB00740,0.510417407
DB00418,DB00896,0.4684866634127784
DB00418,DB00734,0.4750245234413673
DB00418,DB00268,0.5334537647396195
DB00418,DB00938,0.5182180883470758
DB00418,DB00747,0.5510315000668333
DB00418,DB00418,1
DB00418,DB00641,0.44570367704331754
DB00418,DB00489,0.379935364
DB00418,DB00708,0.41890637945885073
DB00418,DB00669,0.44496768417409255
DB00418,DB00966,0.43200348941019234
DB00418,DB01162,0.5089492614203006
DB00418,DB00871,0.3584939683652943
DB00418,DB00277,0.45280801605834325
DB00418,DB00372,0.5549908665340868
DB00418,DB00599,0.5923712351604422
DB00418,DB00679,0.5643566880554568
DB00418,DB00451,0.4053180601937562
DB00418,DB00373,0.35360102547962474
DB00418,DB00775,0.3915278117196402
DB00418,DB01056,0.35933847469430463
DB00418,DB01036,0.4390261590288838
DB00418,DB00273,0.6728910612941225
DB00418,DB00193,0.5553955493177162
DB00418,DB00287,0.3694466656208954
DB00418,DB00656,0.5115031404003604
DB00418,DB01021,0.36505150294491223
DB00418,DB00831,0.5307530845061078
DB00418,DB00508,0.5226194642859406
DB00418,DB00376,0.4375989613734566
DB00418,DB00726,0.37703284435556544
DB00418,DB00809,0.4426052749523837
DB00418,DB00177,0.5095472063244402
DB00418,DB00661,0.429452285
DB00418,DB01392,0.37653807791158617
DB00418,DB00246,0.48511785474970553
DB00418,DB00425,0.40016393123932287
DB00420,DB01193,0.5649881668128257
DB00420,DB01001,0.5571153855145584
DB00420,DB00240,0.4219811636936914
DB00420,DB00770,0.4746284533362101
DB00420,DB00288,0.4070002418905481
DB00420,DB01223,0.4013381315721439
DB00420,DB01118,0.4586566996284717
DB00420,DB00321,0.5014547648710087
DB00420,DB00381,0.3551531522291114
DB00420,DB00543,0.5061478450214473
DB00420,DB00964,0.410595068
DB00420,DB00983,0.558130965
DB00420,DB01238,0.6910589459150033
DB00420,DB00335,0.5637492333956745
DB00420,DB00289,0.4069306980478687
DB00420,DB00245,0.5838833313064067
DB00420,DB00972,0.40470599875805585
DB00420,DB00181,0.4677174097690278
DB00420,DB00394,0.42142117146501207
DB00420,DB00767,0.44654127858246534
DB00420,DB01244,0.4099804898533392
DB00420,DB00443,0.4243627664116895
DB00420,DB00195,0.39726710315332636
DB00420,DB01019,0.4128330525368103
DB00420,DB00905,0.4352732414177251
DB00420,DB00810,0.5767712025884119
DB00420,DB00612,0.5655202696314626
DB00420,DB00559,0.5099076159995906
DB00420,DB00484,0.5517309202160207
DB00420,DB01200,0.6616059078064573
DB00420,DB00835,0.6463260421055467
DB00420,DB00354,0.5255744783177382
DB00420,DB01222,0.4220780951216298
DB00420,DB01156,0.3632680834410533
DB00420,DB00490,0.626057464
DB00420,DB00248,0.62301886
DB00420,DB00201,0.4476338471209209
DB00420,DB00796,0.5416243871950809
DB00420,DB00411,0.5967692502947705
DB00420,DB00564,0.36807533089365646
DB00420,DB00521,0.5648669010839473
DB00420,DB01136,0.4784146911016005
DB00420,DB00185,0.5727856246405473
DB00420,DB01161,0.38289334536622416
DB00420,DB01114,0.5572456064266177
DB00420,DB00477,0.7658776596556495
DB00420,DB01239,0.8547629008817529
DB00420,DB01410,0.4188328667568954
DB00420,DB00283,0.40508219679570184
DB00420,DB01013,0.42262659308106393
DB00420,DB00838,0.42265519006378643
DB00420,DB01242,0.45715958221024433
DB00420,DB00575,0.5990453663342912
DB00420,DB00363,0.7103667120535984
DB00420,DB01176,0.49048614831453846
DB00420,DB00924,0.47474513574877886
DB00420,DB00434,0.44928448696745665
DB00420,DB00298,0.5956326024392994
DB00420,DB01151,0.6383144482827685
DB00420,DB00967,0.403805937
DB00420,DB00633,0.5445902723677157
DB00420,DB00514,0.5850132478363873
DB00420,DB01209,0.4993413220119278
DB00420,DB00527,0.3549199378410865
DB00420,DB00804,0.3951394343383387
DB00420,DB00223,0.42203751435710773
DB00420,DB00320,0.4467218798097727
DB00420,DB00985,0.4188162221319372
DB00420,DB00917,0.4385766004245673
DB00420,DB01231,0.6171121822352533
DB00420,DB00449,0.5351052472619845
DB00420,DB00280,0.455583912
DB00420,DB00841,0.481085431
DB00420,DB00204,0.35255182867561796
DB00420,DB00843,0.36247658655680165
DB00420,DB00988,0.5740390017847489
DB00420,DB00590,0.5869139422287685
DB00420,DB01142,0.7330374590637087
DB00420,DB00366,0.5414780734189119
DB00420,DB00450,0.6664049117084688
DB00420,DB00651,0.5188757002175958
DB00420,DB01084,0.40643082974654465
DB00420,DB00397,0.373161995
DB00420,DB00368,0.5414429053507802
DB00420,DB01240,0.4820178024967447
DB00420,DB00876,0.5624778020594302
DB00420,DB01049,0.554231269
DB00420,DB00187,0.57053295
DB00420,DB00292,0.5200650941369457
DB00420,DB00949,0.5300557060459775
DB00420,DB01023,0.3555069516229266
DB00420,DB00800,0.6781745279892291
DB00420,DB00950,0.38228966625054256
DB00420,DB01148,0.41285169355106904
DB00420,DB01205,0.5125707403195612
DB00420,DB00591,0.43861829022167437
DB00420,DB01047,0.42432552569823523
DB00420,DB00324,0.42548882321214915
DB00420,DB00472,0.3748192227402602
DB00420,DB00623,0.5210113386212273
DB00420,DB00846,0.417533461
DB00420,DB00588,0.40531230789720235
DB00420,DB00996,0.3541843488043346
DB00420,DB00986,0.6005178501677756
DB00420,DB00629,0.540584668
DB00420,DB01018,0.5432186988585831
DB00420,DB00502,0.636869988
DB00420,DB11181,0.4398163417595775
DB00420,DB00635,0.428230792
DB00420,DB00557,0.39937362093751116
DB00420,DB00424,0.6010887683341685
DB00420,DB00458,0.575457034
DB00420,DB00332,0.4231345716815558
DB00420,DB01029,0.42980408149015065
DB00420,DB00221,0.5556844586642331
DB00420,DB01064,0.35655976088689173
DB00420,DB00270,0.3791182061867346
DB00420,DB01221,0.6650101690635942
DB00420,DB00598,0.5821687534754532
DB00420,DB00555,0.4408334487739935
DB00420,DB00654,0.4285377710320048
DB00420,DB00848,0.3500472045621705
DB00420,DB01210,0.40158069703358984
DB00420,DB01106,0.370949723
DB00420,DB01235,0.6876815344071477
DB00420,DB01227,0.5494431523066049
DB00420,DB00836,0.5274501129016431
DB00420,DB00455,0.5318157867076998
DB00420,DB00186,0.509956173
DB00420,DB00678,0.559635379
DB00420,DB00408,0.718830163
DB00420,DB00934,0.5435655515825548
DB00420,DB00579,0.35363497624616386
DB00420,DB00737,0.4749574695922982
DB00420,DB00253,0.421237421
DB00420,DB00454,0.636280838
DB00420,DB00849,0.5436859058754143
DB00420,DB00933,0.7089134608870976
DB00420,DB00816,0.5163688333756914
DB00420,DB00610,0.35343150073581703
DB00420,DB00333,0.5614316398431531
DB00420,DB00902,0.47182734602913695
DB00420,DB01403,0.8667406877375233
DB00420,DB00968,0.5022558927243291
DB00420,DB00247,0.5105726745777989
DB00420,DB00959,0.4243959115824381
DB00420,DB01214,0.5526584723049134
DB00420,DB01233,0.6543338800495165
DB00420,DB00416,0.49885409342482756
DB00420,DB00264,0.564969714
DB00420,DB00211,0.5794162559765351
DB00420,DB00834,0.4412251281691845
DB00420,DB00370,0.6592083680410719
DB00420,DB00745,0.41304785539434313
DB00420,DB01618,0.6969039954402522
DB00420,DB00764,0.4296816634289328
DB00420,DB00471,0.45662585196617633
DB00420,DB00680,0.35348979150793647
DB00420,DB00295,0.49534012331387367
DB00420,DB00486,0.4852185059521889
DB00420,DB01203,0.558862422
DB00420,DB00844,0.4985752888514612
DB00420,DB01183,0.4231070111564727
DB00420,DB00704,0.5005601782773677
DB00420,DB00622,0.4545586079265427
DB00420,DB00184,0.5162984842476753
DB00420,DB01115,0.36572944102859856
DB00420,DB00401,0.373115596
DB00420,DB00540,0.4222466906064392
DB00420,DB00334,0.6417492263621827
DB00420,DB00275,0.5538391969845174
DB00420,DB00904,0.4195430425147412
DB00420,DB01173,0.6227944718166858
DB00420,DB00231,0.520092478
DB00420,DB00776,0.360924096
DB00420,DB01062,0.5917472090441932
DB00420,DB00935,0.42454246953850205
DB00420,DB01192,0.5026342199630613
DB00420,DB00715,0.4944482243647188
DB00420,DB01359,0.5584552907987677
DB00420,DB00652,0.4454772800839207
DB00420,DB00312,0.5082049330758108
DB00420,DB00806,0.361973608
DB00420,DB00850,0.670935744
DB00420,DB01619,0.42952710454093274
DB00420,DB00794,0.375395144
DB00420,DB00925,0.39945020811971216
DB00420,DB00692,0.46039710575690745
DB00420,DB00388,0.582417129
DB00420,DB01085,0.5921655662400017
DB00420,DB01100,0.6238608818203133
DB00420,DB00960,0.5583421400683435
DB00420,DB01291,0.3884038976476542
DB00420,DB00413,0.69057465
DB00420,DB00457,0.6014994895804767
DB00420,DB00860,0.42593756530743937
DB00420,DB00721,0.35609275779817934
DB00420,DB00433,0.664836004
DB00420,DB00387,0.6044302604774852
DB00420,DB00420,1
DB00420,DB01069,0.7812774530142444
DB00420,DB00782,0.3529128499243188
DB00420,DB00777,0.7339357429718875
DB00420,DB00818,0.5042528870770431
DB00420,DB00571,0.5658642293638318
DB00420,DB00852,0.3938626887517643
DB00420,DB01224,0.7352277542053783
DB00420,DB00908,0.42637214393245787
DB00420,DB00243,0.40254018535414904
DB00420,DB00899,0.5153047946243018
DB00420,DB00740,0.4992000097598699
DB00420,DB00896,0.4269667714593735
DB00420,DB00734,0.6547228486924965
DB00420,DB00268,0.7279075617257355
DB00420,DB00938,0.5563700591846702
DB00420,DB00747,0.654999714
DB00420,DB00418,0.5230963939446919
DB00420,DB00489,0.3924976000414378
DB00420,DB00708,0.5175866400763013
DB00420,DB00669,0.563666938
DB00420,DB00706,0.42117574964742116
DB00420,DB00966,0.42902957319347634
DB00420,DB01162,0.5840834136918943
DB00420,DB00871,0.3882258511468452
DB00420,DB00277,0.4047381998362034
DB00420,DB00372,0.7318138760756391
DB00420,DB00599,0.3849447749977036
DB00420,DB00679,0.7442731405134789
DB00420,DB00451,0.3993670416455099
DB00420,DB00373,0.3859431926944264
DB00420,DB01409,0.4408018352947398
DB00420,DB01036,0.638634884
DB00420,DB00273,0.515389078
DB00420,DB00193,0.6297296061604233
DB00420,DB00287,0.4268593823461755
DB00420,DB00656,0.6736166964129663
DB00420,DB00831,0.6078718591651672
DB00420,DB00508,0.8017778363444884
DB00420,DB00376,0.6112875473216922
DB00420,DB01246,0.4816542089873912
DB00420,DB00726,0.59178045
DB00420,DB00427,0.41275561607133104
DB00420,DB00809,0.615828118
DB00420,DB00177,0.5549216266048859
DB00420,DB00285,0.350552519
DB00420,DB00661,0.4318827715399121
DB00420,DB01392,0.4960270419512835
DB00420,DB00549,0.3806407723240457
DB00420,DB00246,0.6984314061027975
DB00420,DB00425,0.3700749036673095
DB00421,DB00316,0.3686967048956446
DB00421,DB00459,0.4630849934343059
DB00421,DB00210,0.4833211818759438
DB00421,DB00518,0.36737583327200357
DB00421,DB00240,0.5204325812125051
DB00421,DB00523,0.4898063699425043
DB00421,DB00288,0.5313948160683308
DB00421,DB00594,0.45446178894393313
DB00421,DB01223,0.4608428168226078
DB00421,DB00233,0.42648107015386083
DB00421,DB01118,0.5140536410148032
DB00421,DB01025,0.36869808937668447
DB00421,DB00381,0.42960577567712194
DB00421,DB00415,0.40726292281822934
DB00421,DB01169,0.4724510556584354
DB00421,DB01076,0.4192740382938833
DB00421,DB01014,0.4576034293409294
DB00421,DB00394,0.5310498651631224
DB00421,DB01244,0.37962332106040114
DB00421,DB00443,0.5182763655909429
DB00421,DB00307,0.48228136001966915
DB00421,DB01128,0.5325290983291663
DB00421,DB00290,0.3835825252639365
DB00421,DB00963,0.4186811817595982
DB00421,DB01222,0.53198603
DB00421,DB00201,0.41177663941398207
DB00421,DB01197,0.3818644947827614
DB00421,DB00564,0.3812078084864419
DB00421,DB01136,0.3736942281786237
DB00421,DB01327,0.41703350905737735
DB00421,DB00482,0.3589266917720227
DB00421,DB00608,0.4186460962752235
DB00421,DB00269,0.43146356186327955
DB00421,DB01410,0.5249416251401536
DB00421,DB00537,0.4209708548762487
DB00421,DB00242,0.3884731025033044
DB00421,DB01013,0.5297444308264695
DB00421,DB00838,0.5127298302300113
DB00421,DB00636,0.4254932177569852
DB00421,DB00882,0.45109307268247506
DB00421,DB00257,0.39473487774866506
DB00421,DB01394,0.40002873021134394
DB00421,DB01406,0.5516558396062868
DB00421,DB00694,0.4360184863667637
DB00421,DB00294,0.4945231652839987
DB00421,DB00547,0.5198091350468903
DB00421,DB00380,0.42622949
DB00421,DB00586,0.3717383319361594
DB00421,DB00255,0.4803005830897706
DB00421,DB00223,0.5127997309709592
DB00421,DB00861,0.4141146652862655
DB00421,DB01396,0.3630574305109297
DB00421,DB00390,0.36213175875770015
DB00421,DB01070,0.4779867233678487
DB00421,DB00841,0.43164117134236846
DB00421,DB01248,0.4475462703966964
DB00421,DB00445,0.43925078891866187
DB00421,DB00366,0.3727229755589569
DB00421,DB01127,0.4095479912751118
DB00421,DB00467,0.4351657844484569
DB00421,DB00700,0.6451599131964504
DB00421,DB00783,0.43546594005914535
DB00421,DB01196,0.45110179432531816
DB00421,DB00286,0.41304483430532435
DB00421,DB00655,0.495244321
DB00421,DB00903,0.3596413705228662
DB00421,DB00977,0.5030341600067881
DB00421,DB00754,0.3880131708973393
DB00421,DB00749,0.4730693993622153
DB00421,DB00773,0.426434456
DB00421,DB01023,0.4135503668645293
DB00421,DB01039,0.49450381034412233
DB00421,DB00573,0.4573649950019065
DB00421,DB01099,0.41828628111205174
DB00421,DB01073,0.369823595
DB00421,DB00687,0.7483453263500807
DB00421,DB00180,0.5170811943751509
DB00421,DB00591,0.5122454223890466
DB00421,DB01047,0.5235819434737207
DB00421,DB00324,0.5175894996300708
DB00421,DB00623,0.5041020516242039
DB00421,DB00846,0.5305459598973123
DB00421,DB00712,0.41790689968569844
DB00421,DB00499,0.5503994387013459
DB00421,DB00588,0.5500885008172397
DB00421,DB00947,0.47201029395839694
DB00421,DB00996,0.35706204792386026
DB00421,DB00317,0.3691263099121303
DB00421,DB01241,0.4394051558454382
DB00421,DB01067,0.5199909023691275
DB00421,DB01296,0.3778587478462794
DB00421,DB01016,0.3759509423040035
DB00421,DB00596,0.5127997309709592
DB00421,DB00756,0.43732775460014944
DB00421,DB00635,0.532248234
DB00421,DB01050,0.39253292936857126
DB00421,DB00308,0.35958815234460717
DB00421,DB01177,0.43806187901182964
DB00421,DB01427,0.3974578270517493
DB00421,DB00328,0.4454848512474076
DB00421,DB01029,0.4823279206145859
DB00421,DB00762,0.41423922285142933
DB00421,DB00982,0.45301686038238104
DB00421,DB00270,0.3936250385282088
DB00421,DB01026,0.5335516793070515
DB00421,DB01009,0.41311388304454427
DB00421,DB00465,0.42349349186446933
DB00421,DB00448,0.3679234387002664
DB00421,DB01097,0.4106740812308714
DB00421,DB01137,0.44141861984141967
DB00421,DB00431,0.45410511515955193
DB00421,DB00132,0.4746233431026332
DB00421,DB00978,0.4359848727675451
DB00421,DB00227,0.48698099147449597
DB00421,DB00653,0.3747585821615167
DB00421,DB00643,0.35668798496189696
DB00421,DB00737,0.38491856753581377
DB00421,DB00603,0.5638008567816448
DB00421,DB00253,0.5347389585958054
DB00421,DB00784,0.41823058387184403
DB00421,DB00351,0.6120198520879215
DB00421,DB00814,0.41875080025026934
DB00421,DB00825,0.3868378127837831
DB00421,DB00532,0.38880347976082946
DB00421,DB00244,0.44741722697266195
DB00421,DB00959,0.5255641084995095
DB00421,DB00379,0.40158696010807926
DB00421,DB01110,0.36863048298664464
DB00421,DB00834,0.5742350368235555
DB00421,DB00491,0.3753472923197587
DB00421,DB00648,0.4850845427659462
DB00421,DB01204,0.42429629744963787
DB00421,DB00764,0.5453715314811459
DB00421,DB00218,0.4449834066748384
DB00421,DB00688,0.35893311425165414
DB00421,DB00461,0.4280165119550055
DB00421,DB01183,0.43861691554593213
DB00421,DB00788,0.42017989404051614
DB00421,DB00731,0.5243602844179557
DB00421,DB00716,0.36555271158405356
DB00421,DB01115,0.44897951958565346
DB00421,DB00665,0.531870743
DB00421,DB00393,0.5263291062933547
DB00421,DB00401,0.39596890250301325
DB00421,DB00717,0.5331986590252878
DB00421,DB01059,0.4358098643378199
DB00421,DB00957,0.5629415184894272
DB00421,DB00338,0.4052520460065292
DB00421,DB01083,0.36945536231145804
DB00421,DB00621,0.5516150698997727
DB00421,DB00991,0.4196046951635702
DB00421,DB00239,0.4098954315670776
DB00421,DB01229,0.44576114774826453
DB00421,DB00910,0.477641159
DB00421,DB00417,0.3608613215895782
DB00421,DB00252,0.36401870317731505
DB00421,DB00337,0.39429829430895585
DB00421,DB01132,0.4773620482799578
DB00421,DB00554,0.41522606912056154
DB00421,DB01179,0.4348771642785095
DB00421,DB01130,0.54167104
DB00421,DB00860,0.5282720873853447
DB00421,DB01035,0.4002708952951511
DB00421,DB00378,0.5413693277120496
DB00421,DB01103,0.3700401092499743
DB00421,DB04575,0.4675524253262848
DB00421,DB00481,0.42067633237406676
DB00421,DB00243,0.38682802936756655
DB00421,DB00912,0.5284862022947379
DB00421,DB00206,0.39409096219949263
DB00421,DB00811,0.3511519126914804
DB00421,DB00615,0.36999215092442683
DB00421,DB00896,0.5283554593679413
DB00421,DB00503,0.4158607057615337
DB00421,DB00412,0.4700467918431781
DB00421,DB01399,0.4152233067582998
DB00421,DB01261,0.3718532742041409
DB00421,DB01208,0.4356969962188619
DB00421,DB00421,1
DB00421,DB00795,0.4175691978104414
DB00421,DB00864,0.3923033120940797
DB00421,DB00820,0.3693032483239637
DB00421,DB00675,0.49348107306090827
DB00421,DB00799,0.45671547278195906
DB00421,DB00966,0.46367154701755736
DB00421,DB00444,0.42618952755295436
DB00421,DB00624,0.5348508917589907
DB00421,DB00277,0.4701599229169364
DB00421,DB00451,0.4252470965714121
DB00421,DB00500,0.4224985956647314
DB00421,DB01030,0.4123598281461378
DB00421,DB00539,0.4527397211560516
DB00421,DB00374,0.427767014
DB00421,DB00384,0.46652060419110297
DB00421,DB00279,0.39961247406403944
DB00421,DB00685,0.427348033
DB00421,DB01586,0.477806124
DB00421,DB00313,0.48248940587663336
DB00421,DB00385,0.4348490933248172
DB00421,DB00661,0.38790229068024784
DB00421,DB00541,0.40510159114496885
DB00421,DB00361,0.3962287553117878
DB00421,DB00682,0.3579340738583901
DB00421,DB00495,0.3877819450030679
DB00422,DB00543,0.3779081199568946
DB00422,DB00289,0.4280136402502939
DB00422,DB00245,0.6249002697250031
DB00422,DB00297,0.3529871965053473
DB00422,DB01156,0.5801700480339295
DB00422,DB01161,0.463032067
DB00422,DB01114,0.6697881844978618
DB00422,DB00672,0.35893143854648396
DB00422,DB00215,0.482748646
DB00422,DB01242,0.381882562
DB00422,DB01151,0.4383907398359848
DB00422,DB00514,0.4163258403526457
DB00422,DB00988,0.3785776486071191
DB00422,DB01142,0.372155747
DB00422,DB00187,0.3760467619023377
DB00422,DB00754,0.37188737387500986
DB00422,DB01195,0.3545503758051076
DB00422,DB00472,0.38108776624370516
DB00422,DB00176,0.45961147317505296
DB00422,DB00222,0.3640313106834234
DB00422,DB00226,0.4917738504092715
DB00422,DB01170,0.48915166037761754
DB00422,DB01235,0.35027135443478435
DB00422,DB00408,0.38128325692467935
DB00422,DB00934,0.3619572405999775
DB00422,DB00579,0.627518367
DB00422,DB00657,0.3588442214776186
DB00422,DB00454,0.41121156539379533
DB00422,DB00532,0.359304055
DB00422,DB00933,0.35307919405063304
DB00422,DB00422,0.8333333333333334
DB00422,DB01233,0.36759478733903084
DB00422,DB00370,0.3791923989441878
DB00422,DB00745,0.5208814920808549
DB00422,DB00184,0.3707486617707087
DB00422,DB01173,0.38642566267444733
DB00422,DB00715,0.44290226
DB00422,DB00794,0.3779332543319982
DB00422,DB00981,0.3623658391945408
DB00422,DB01100,0.3551480711306128
DB00422,DB00750,0.369962763
DB00422,DB00721,0.37443765975527615
DB00422,DB00433,0.35021688645729215
DB00422,DB01182,0.42468671866475965
DB00422,DB00344,0.5883377990116403
DB00422,DB00908,0.3585953189058048
DB00422,DB01129,0.35379074193273036
DB00422,DB00268,0.3746805404355195
DB00422,DB00747,0.3520724779044873
DB00422,DB01104,0.4269153759826649
DB00422,DB00641,0.37083032331930016
DB00422,DB00489,0.35630321463708103
DB00422,DB00372,0.3554570964050492
DB00422,DB00679,0.35259213
DB00422,DB00839,0.37700787625685717
DB00422,DB01124,0.36116357959212314
DB00422,DB00193,0.40096536234098185
DB00422,DB00656,0.4233041584976398
DB00422,DB00508,0.3531117547205938
DB00422,DB00726,0.3777045806910732
DB00422,DB00285,0.7065906210392902
DB00422,DB01392,0.3823070603149115
DB00424,DB01193,0.48617843666168037
DB00424,DB01001,0.4814842306690425
DB00424,DB00240,0.459259142
DB00424,DB00770,0.4447796962774535
DB00424,DB00288,0.46355863394900987
DB00424,DB01223,0.435930539
DB00424,DB01118,0.46922881820857504
DB00424,DB00321,0.37458845503168847
DB00424,DB00381,0.4427977567788255
DB00424,DB00543,0.35434312611725155
DB00424,DB00983,0.48665293950919714
DB00424,DB01238,0.5455754521749469
DB00424,DB00335,0.4900659831714121
DB00424,DB00245,0.5650228595648269
DB00424,DB00972,0.376528383
DB00424,DB00181,0.4867519283868365
DB00424,DB00394,0.4539993124912482
DB00424,DB00767,0.6666232126559172
DB00424,DB01244,0.4576893503631356
DB00424,DB00443,0.45887103197084284
DB00424,DB01019,0.6732026143790849
DB00424,DB00905,0.44551967507995066
DB00424,DB00810,0.5607209704631938
DB00424,DB00612,0.48921385561832215
DB00424,DB00559,0.4762679166788968
DB00424,DB00484,0.5194688607570798
DB00424,DB01200,0.5094599770670108
DB00424,DB00835,0.825193288
DB00424,DB00354,0.5211307923868052
DB00424,DB01222,0.46710861011210353
DB00424,DB00490,0.4773063206890719
DB00424,DB00248,0.47841735126505297
DB00424,DB00201,0.4319466153264068
DB00424,DB00796,0.5089109064209079
DB00424,DB00411,0.6821762588825647
DB00424,DB00521,0.4873054586717573
DB00424,DB01136,0.4554810639163556
DB00424,DB00185,0.7095776745556863
DB00424,DB01114,0.4552038824765958
DB00424,DB00477,0.5046523113333515
DB00424,DB01239,0.6103511124366339
DB00424,DB01410,0.4563943869863807
DB00424,DB00283,0.3699336117494107
DB00424,DB00771,0.3884313323961157
DB00424,DB01013,0.4572529354051902
DB00424,DB00838,0.46043280362548417
DB00424,DB00575,0.5285300837077392
DB00424,DB00363,0.5524769999531817
DB00424,DB01176,0.44096297067214824
DB00424,DB00434,0.4054416262808227
DB00424,DB00298,0.5357519282421709
DB00424,DB00967,0.3520220844157729
DB00424,DB00633,0.5107757476530227
DB00424,DB00514,0.4385515348769988
DB00424,DB01209,0.5133487242758243
DB00424,DB00804,0.4870693546927578
DB00424,DB00223,0.4566604057966808
DB00424,DB00985,0.357354535
DB00424,DB00917,0.49035938454916583
DB00424,DB01231,0.8025964840148513
DB00424,DB00449,0.468084629
DB00424,DB00280,0.3797812607118843
DB00424,DB00841,0.45506817864346766
DB00424,DB00988,0.4424305152599321
DB00424,DB00590,0.5046071422555658
DB00424,DB01142,0.538120879
DB00424,DB00366,0.5434975071247977
DB00424,DB00450,0.4835261533562683
DB00424,DB00651,0.485435403
DB00424,DB01084,0.36294008798083516
DB00424,DB00368,0.4728598590398923
DB00424,DB01240,0.4852600813296745
DB00424,DB00876,0.517225958
DB00424,DB01049,0.4582912874846095
DB00424,DB00187,0.4911776534227152
DB00424,DB00736,0.42589165975897986
DB00424,DB00593,0.37970496382695185
DB00424,DB00292,0.487097722
DB00424,DB00949,0.443490571
DB00424,DB01023,0.42778524034477455
DB00424,DB00800,0.5248101076345434
DB00424,DB00950,0.35652019047637884
DB00424,DB01148,0.49220021387476853
DB00424,DB01205,0.47385177934471673
DB00424,DB00591,0.4627110852736125
DB00424,DB01047,0.46115049454018164
DB00424,DB00324,0.457221836
DB00424,DB00623,0.49220311830418834
DB00424,DB00846,0.4566770043557116
DB00424,DB00588,0.4602299438753315
DB00424,DB00986,0.8196821683707306
DB00424,DB00629,0.511614835
DB00424,DB01018,0.5184595031712099
DB00424,DB00502,0.48514760271843277
DB00424,DB11181,0.785378282
DB00424,DB00635,0.46520357444745214
DB00424,DB00557,0.36500548186464904
DB00424,DB00424,1
DB00424,DB00458,0.35752176341676095
DB00424,DB00332,0.7117152181335854
