,Disease_ID1,Disease_ID2,Similarity_Score
48683,D001991,D012893,0.0443036671049628
48684,D001991,D007319,0.0106216765596359
48685,D001991,D018461,0.0581656124209315
48686,D001991,D012983,0.0200906211996083
48687,D001991,D013035,0.010670429577278
48689,D001991,D013119,0.0270401623277795
48691,D001991,D013120,0.0099332079341115
48692,D001991,D013145,0.0611348522975436
48693,D001991,D013167,0.0355155622959893
48694,D001991,D013169,0.0080714918533767
48695,D001991,D013174,0.0328859060402684
48696,D001991,D013203,0.048527778620573
48697,D001991,D013207,0.0367443902595779
48698,D001991,D013224,0.4816603368210576
48700,D001991,D013274,0.0318753325439783
48701,D001991,D013276,0.018853614944913
48702,D001991,D013285,0.0158551670676551
48703,D001991,D013290,0.0556804165705754
48704,D001991,D020521,0.0399165855318103
48706,D001991,D013345,0.0161592910096033
48707,D001991,D013375,0.0182826300053949
48708,D001991,D019966,0.0524686690389657
48710,D001991,D013530,0.0593926133430363
48711,D001991,D013587,0.0477894284061785
48714,D001991,D013617,0.0081324966975139
48715,D001991,D017180,0.0149808477247633
48716,D001991,D013736,0.0206803881183361
48717,D001991,D013742,0.0299333587368353
48721,D001991,D013921,0.0328650555025891
48722,D001991,D013923,0.0329172594722217
48723,D001991,D013924,0.0170880044154791
48724,D001991,D013927,0.0409041366424244
48726,D001991,D013964,0.0265173441634894
48727,D001991,D013967,0.0105396160959637
48729,D001991,D014006,0.0271046936453549
48730,D001991,D014008,0.0211003668682912
48731,D001991,D014010,0.0328859060402684
48732,D001991,D014029,0.0093137627947911
48733,D001991,D014069,0.4848043960960254
48739,D001991,D014123,0.0203176266113297
48740,D001991,D016781,0.019958899304099
48741,D001991,D014141,0.0187198648251919
48748,D001991,D014328,0.0208244701722812
48749,D001991,D014352,0.0238614674649177
48750,D001991,D014376,0.0593657869313687
48751,D001991,D014397,0.5608238149619692
48752,D001991,D014406,0.0187970954925332
48753,D001991,D014435,0.0228951360824825
48755,D001991,D014456,0.0120296700950761
48756,D001991,D014522,0.0255700174669836
48758,D001991,D001745,0.03990079223674
48760,D001991,D001749,0.0259248342903177
48762,D001991,D014549,0.0239802389957811
48764,D001991,D014552,0.0717591914557208
48765,D001991,D014581,0.0170999887579698
48766,D001991,D014592,0.0214278720471382
48767,D001991,D014594,0.041176351557014
48768,D001991,D014605,0.031263371449786
48769,D001991,D014606,0.0180081347172519
48770,D001991,D016585,0.0187250552703837
48771,D001991,D014648,0.0171042997715797
48772,D001991,D014657,0.0424816941324193
48773,D001991,D020246,0.0309344310039614
48774,D001991,D018754,0.0293181425959636
48775,D001991,D018487,0.0207469252920083
48776,D001991,D014693,0.0141107604136905
48778,D001991,D014717,0.0093929739672657
48779,D001991,D014777,0.0746860983488297
48780,D001991,D014839,0.0231503922478253
48781,D001991,D014860,0.0412740956357379
48782,D001991,D014901,0.0093590194255735
48783,D001991,D014917,0.492483285573715
48785,D001991,D014946,0.0885584186607096
48786,D001991,D014987,0.0195593513100115
48788,D001991,D020096,0.029726051675129
48790,D002006,D002056,0.0175211544197774
48793,D002006,D002169,0.4858229407074788
48794,D002006,D002177,0.2698476550501351
48795,D002006,D002178,0.1796416271268299
48796,D002006,D002179,0.1943651991347277
48797,D002006,D002180,0.2187477029557118
48798,D002006,D002181,0.2091374255919481
48799,D002006,D002277,0.0492873517666881
48803,D002006,D002289,0.0127304860848944
48805,D002006,D002292,0.008302114760994
48807,D002006,D002294,0.0233430294815573
48812,D002006,D002481,0.222337430394128
48813,D002006,D002544,0.011065755915005
48815,D002006,D002602,0.375468065699357
48817,D002006,D002690,0.4551659273161272
48818,D002006,D002694,0.5330077591221947
48819,D002006,D002769,0.015484779547533
48821,D002006,D002862,0.1897706309767087
48823,D002006,D003015,0.3804392103025179
48826,D002006,D003047,0.224879482099213
48828,D002006,D003093,0.0090788878316643
48829,D002006,D003095,0.010897613111108
48830,D002006,D003108,0.0410686228653267
48832,D002006,D003110,0.0179684535724063
48833,D002006,D015179,0.0331769001573669
48834,D002006,D003139,0.0193539286218084
48835,D002006,D017714,0.249334153979105
48837,D002006,D003218,0.0104058859520437
48838,D002006,D003231,0.0109525080436073
48839,D002006,D003232,0.0122847902196657
48841,D002006,D003234,0.3245904058353132
48842,D002006,D003236,0.0159119127860173
48844,D002006,D003320,0.2189791653806741
48845,D002006,D003324,0.0146719777392395
48846,D002006,D003327,0.0326269214552176
48848,D002006,D003424,0.0103316813367875
48849,D002006,D003453,0.2454950353196955
48853,D002006,D003550,0.00934005123925
48857,D002006,D017726,0.0135412554283458
48859,D002006,D003704,0.0314836792873591
48860,D002006,D003872,0.0297632561082502
48865,D002006,D003924,0.0226459922885803
48866,D002006,D003925,0.0181194667306348
48869,D002006,D003967,0.0150552544366243
48870,D002006,D004238,0.2313512545605954
48872,D002006,D004342,0.0181268918916087
48873,D002006,D064420,0.0296525240906335
48877,D002006,D004405,0.4358079515599484
48879,D002006,D020820,0.0278932966159149
48883,D002006,D004427,0.0388159922633394
48888,D002006,D004487,0.0123170878288914
48891,D002006,D004617,0.0214929451175082
48892,D002006,D020803,0.0142255613894209
48893,D002006,D004696,0.0135743841718584
48894,D002006,D004697,0.347159283302379
48895,D002006,D004698,0.2891453002270608
48900,D002006,D004756,0.5667211930240688
48902,D002006,D004761,0.3117842699930649
48907,D002006,D004828,0.0106443029196449
48908,D002006,D004827,0.0284323841821719
48915,D002006,D020031,0.011690285349224
48917,D002006,D004894,0.2365235614203324
48918,D002006,D004927,0.495420256998222
48919,D002006,D004935,0.0344454494149999
48920,D002006,D004938,0.0129529764766436
48928,D002006,D005128,0.0529104873984783
48929,D002006,D015818,0.3585165460690714
48934,D002006,D005221,0.0079838085420209
48935,D002006,D015673,0.0170878429711922
48936,D002006,D005334,0.0125423394712632
48944,D002006,D016469,0.2150040902603064
48946,D002006,D005759,0.0395733768046963
48948,D002006,D005767,0.0612736198054143
48949,D002006,D005770,0.0455545419977767
48952,D002006,D005831,0.0556811731720275
48954,D002006,D005901,0.0168105577213641
48958,D002006,D006042,0.0151259399457869
48959,D002006,D006069,0.4419184195924036
48963,D002006,D016905,0.6474228649936072
48964,D002006,D016908,0.4760072948382065
48965,D002006,D006130,0.0128343561137274
48967,D002006,D006192,0.4778275159314353
48970,D002006,D006258,0.0419805279947089
48972,D002006,D006323,0.0157074997910414
48973,D002006,D006327,0.0130553458207
48974,D002006,D006333,0.0222290779368849
48976,D002006,D016481,0.5170095831796594
48977,D002006,D006402,0.0542829005050162
48978,D002006,D006470,0.0418735149983881
48981,D002006,D006509,0.0169733793523268
48983,D002006,D006558,0.0107823973518177
48984,D002006,D006560,0.0120415529826446
48985,D002006,D006561,0.026297268459336
48987,D002006,D006563,0.0153644073267485
48990,D002006,D015614,0.0132075999105341
48991,D002006,D006660,0.2360848624180402
48992,D002006,D006689,0.0093973904943817
48997,D002006,D006932,0.0154458051540568
49004,D002006,D006961,0.0105025290188454
49006,D002006,D006967,0.0461770221871455
49007,D002006,D006973,0.0338196298378114
49009,D002006,D006976,0.0102259526741939
49018,D002006,D007022,0.0091912899516213
49021,D002006,D007169,0.2749077110647534
49024,D002006,D007235,0.0171953328103414
49025,D002006,D007246,0.0231106647485537
49027,D002006,D007248,0.0095725235947133
49028,D002006,D007249,0.0430304472411742
49029,D002006,D015212,0.0246629226740478
49031,D002006,D002542,0.0106145257723437
49033,D002006,D007431,0.0170458554060557
49037,D002006,D007592,0.0464143251188544
49038,D002006,D007634,0.0106790296205381
49039,D002006,D007635,0.0107945954964657
49040,D002006,D016849,0.0105609994999194
49041,D002006,D007639,0.2506059367010544
49042,D002006,D007642,0.0137513032949541
49043,D002006,D007674,0.0488939849816993
49044,D002006,D058186,0.012369097223179
49045,D002006,D007676,0.0197070578990479
49046,D002006,D007680,0.0218056540588939
49047,D002006,D007710,0.4688924410697769
49048,D002006,D007815,0.0157123224919835
49050,D002006,D007877,0.4363622014728862
49051,D002006,D007896,0.0267205235470082
49052,D002006,D007898,0.0146955476576607
49053,D002006,D015439,0.2673373208538028
49054,D002006,D015440,0.2857192379794497
49055,D002006,D007938,0.0396175306408116
49058,D002006,D007945,0.024692587181774
49061,D002006,D015470,0.0169793615145905
49064,D002006,D010373,0.0164190228967413
49065,D002006,D008088,0.3432862564839724
49066,D002006,D008103,0.0211875804890382
49068,D002006,D008113,0.0303230484981391
49070,D002006,D008172,0.2526161609587486
49071,D002006,D008175,0.0352038558456626
49073,D002006,D008180,0.0160467930969148
49074,D002006,D008193,0.4398424459575377
49075,D002006,D008223,0.0360793144368932
49076,D002006,D008228,0.0295001578503352
49080,D002006,D008288,0.0192293263110549
49082,D002006,D016779,0.0160915765522741
49088,D002006,D015523,0.017618177148641
49090,D002006,D008545,0.0208100286726908
49091,D002006,D008577,0.0116778371149459
49092,D002006,D016920,0.3573275740009621
49093,D002006,D016919,0.1975911116865895
49094,D002006,D008583,0.401062788617183
49095,D002006,D008585,0.4193292000746257
49096,D002006,D008586,0.291087123413793
49097,D002006,D008589,0.4819142321129414
49100,D002006,D008599,0.0134639098932523
49101,D002006,D008607,0.0249734781546978
49105,D002006,D009059,0.0449301154493701
49106,D002006,D009101,0.0110695278258294
49107,D002006,D009103,0.0157066341921048
49112,D002006,D009164,0.4199818322101992
49113,D002006,D009165,0.3298621439037735
49114,D002006,D015270,0.2980318787039779
49115,D002006,D009175,0.4812530792681501
49118,D002006,D009188,0.0116139594374848
49119,D002006,D009203,0.0269264462201705
49120,D002006,D009220,0.0107314614629733
49125,D002006,D009336,0.0238211774881592
49126,D002006,D016870,0.5326499472070438
49128,D002006,D009362,0.032089440438715
49129,D002006,D009369,0.0777361255850144
49131,D002006,D009393,0.02776712574576
49134,D002006,D020019,0.0152336116539349
49136,D002006,D009461,0.0601148676598827
49137,D002006,D009494,0.4016696545389911
49138,D002006,D009503,0.0104286264418295
49139,D002006,D009617,0.3269084676476715
49140,D002006,D009750,0.0649956785129208
49141,D002006,D009765,0.0291759721374201
49142,D002006,D009798,0.0227776560357371
49143,D002006,D009855,0.0146728386029273
49144,D002006,D014009,0.2056189304709133
49145,D002006,D009293,0.0100721500682366
49148,D002006,D010003,0.0187790319061169
49150,D002006,D010019,0.2478816859370247
49152,D002006,D012516,0.0093425922026459
49154,D002006,D010033,0.0095076988880181
49155,D002006,D010035,0.2028169587974732
49156,D002006,D010051,0.0200359700954816
49159,D002006,D010146,0.0418245642705132
49161,D002006,D010149,0.0108932309958069
49162,D002006,D010190,0.0202065630078825
49163,D002006,D010195,0.0151149553061925
49164,D002006,D010229,0.21676469146837
49166,D002006,D010300,0.0155550975449327
49168,D002006,D020734,0.0247165225519819
49171,D002006,D010437,0.0247036071730529
49172,D002006,D016491,0.0221548162853472
49173,D002006,D010538,0.2501449975229469
49175,D002006,D010612,0.0252710025451937
49180,D002006,D010930,0.4415701000996833
49182,D002006,D011008,0.3531205124810643
49183,D002006,D011014,0.0468242545800108
49184,D002006,D018410,0.354315476950535
49185,D002006,D011019,0.4104836831970987
49186,D002006,D011018,0.2987429619553532
49187,D002006,D011020,0.221383584723726
49188,D002006,D011041,0.0348907942429816
49194,D002006,D011183,0.0416185274190392
49198,D002006,D054198,0.0082370339225084
49199,D002006,D011251,0.2657095948825607
49206,D002006,D011471,0.0227671517466729
49208,D002006,D011512,0.4447073882525157
49211,D002006,D011552,0.5080533275366469
49212,D002006,D011565,0.0117601273131507
49218,D002006,D011655,0.01048972611909
49221,D002006,D011693,0.015013908060139
49227,D002006,D012004,0.0137575595315264
49228,D002006,D012120,0.0368053672780511
49232,D002006,D012140,0.0632981990409414
49234,D002006,D012141,0.3229676745647448
49238,D002006,D012216,0.0374104294084725
49239,D002006,D012213,0.3376301144387738
49240,D002006,D012220,0.0382350205026984
49241,D002006,D012221,0.0135588588771831
49242,D002006,D012223,0.0179910831366378
49243,D002006,D012282,0.4798775853517899
49245,D002006,D012480,0.5111104894846188
49246,D002006,D012509,0.0318362841791102
49249,D002006,D012532,0.0150597011460959
49253,D002006,D012640,0.0171476046387424
49255,D002006,D018805,0.2852900225550895
49256,D002006,D006483,0.3526290063381837
49257,D002006,D016868,0.4188615533743148
49258,D002006,D012769,0.035670647371268
49260,D002006,D012772,0.2429727978388271
49264,D002006,D012852,0.0252952556765717
49265,D002006,D012871,0.0581982081588087
49266,D002006,D017192,0.3698059232941245
49267,D002006,D017443,0.0256450316305091
49268,D002006,D012874,0.3063854863636183
49269,D002006,D012893,0.0322333030024881
49271,D002006,D018461,0.2266108854890715
49272,D002006,D012983,0.0080202570971337
49275,D002006,D013119,0.0149697982253048
49278,D002006,D013145,0.4201467844789112
49279,D002006,D013167,0.0126689052696143
49281,D002006,D013174,0.1992763194372902
49282,D002006,D013203,0.38519194091842
49283,D002006,D013207,0.3157933898431485
49286,D002006,D013274,0.0198049684415037
49289,D002006,D013290,0.3996319952068435
49290,D002006,D020521,0.0278462214293357
49294,D002006,D019966,0.040398304936491
49296,D002006,D013530,0.2513756175994758
49297,D002006,D013587,0.4597348329943423
49302,D002006,D013736,0.0086100240158614
49303,D002006,D013742,0.3437413297556181
49307,D002006,D013921,0.0207946914001144
49308,D002006,D013923,0.0208468953697471
49310,D002006,D013927,0.0288337725399497
49312,D002006,D013964,0.0144469800610147
49315,D002006,D014006,0.1998061705956634
49316,D002006,D014008,0.1883305366935758
49317,D002006,D014010,0.1904640895482862
49319,D002006,D014069,0.0170869291292435
49325,D002006,D014123,0.0082472625088551
49326,D002006,D016781,0.1862308117926907
49327,D002006,D014141,0.3938784895214164
49334,D002006,D014328,0.0087541060698065
49335,D002006,D014352,0.0117911033624431
49336,D002006,D014376,0.3987476146901209
49337,D002006,D014397,0.3477824398514045
49338,D002006,D014406,0.4703812745328519
49339,D002006,D014435,0.4577309844229061
49342,D002006,D014522,0.0134996533645089
49344,D002006,D001745,0.0278304281342653
49346,D002006,D001749,0.013854470187843
49348,D002006,D014549,0.0119098748933064
49350,D002006,D014552,0.2637751632864598
49352,D002006,D014592,0.0093575079446635
49353,D002006,D014594,0.0291059874545393
49354,D002006,D014605,0.0191930073473113
49356,D002006,D016585,0.3177373388448776
49358,D002006,D014657,0.0304113300299447
49359,D002006,D020246,0.0188640669014867
49360,D002006,D018754,0.017247778493489
49361,D002006,D018487,0.0086765611895336
49365,D002006,D014777,0.0626157342463551
49366,D002006,D014839,0.0110800281453506
49367,D002006,D014860,0.0160263447107173
49368,D002006,D014901,0.0117643628980118
49369,D002006,D014917,0.4425978387138871
49371,D002006,D014946,0.2807112339132819
49374,D002006,D020096,0.2401445049247898
49377,D002032,D002100,0.2221129848743527
49384,D002032,D002277,0.0390638976302831
49392,D002032,D002294,0.0131195753451523
49393,D002032,D002303,0.2519485833752023
49394,D002032,D002311,0.0135665046897954
49395,D002032,D002389,0.2205352363081946
49396,D002032,D002422,0.0248520502371082
49397,D002032,D002481,0.1274745326926128
49415,D002032,D003108,0.0308451687289216
49418,D002032,D015179,0.0229534460209619
49428,D002032,D003248,0.5377238479660541
49431,D002032,D003327,0.0224034673188125
49432,D002032,D003371,0.2541427333284962
49437,D002032,D003490,0.2630465282246834
49443,D002032,D003693,0.2341607358931655
49444,D002032,D003704,0.0212602251509541
49445,D002032,D003872,0.0195398019718452
49450,D002032,D003924,0.0124225381521753
49454,D002032,D003967,0.5732715758459273
49458,D002032,D064420,0.0194290699542284
49463,D002032,D004409,0.2243297271651523
49464,D002032,D020820,0.2971181349730403
49465,D002032,D004412,0.2158446135410441
49466,D002032,D004415,0.5276165067415143
49467,D002032,D004417,0.2591230879743822
49468,D002032,D004427,0.0285925381269343
49469,D002032,D004433,0.1960728362996254
49473,D002032,D004487,0.3005563600594415
49475,D002032,D004614,0.2392904529692237
49476,D002032,D004617,0.0112694909811031
49485,D002032,D004756,0.0190348890871729
49493,D002032,D004827,0.0182089300457668
49504,D002032,D004935,0.0242219952785949
49512,D002032,D005119,0.1302270213535399
49513,D002032,D005128,0.0426870332620733
49516,D002032,D005157,0.2456620540255398
49517,D002032,D005158,0.2396519648679558
49519,D002032,D005221,0.2934578872016042
49521,D002032,D005334,0.2828536581460117
49525,D002032,D021501,0.1983595563638144
49529,D002032,D016469,0.1192823628255561
49530,D002032,D005734,0.1383678546357935
49531,D002032,D005759,0.0293499226682912
49533,D002032,D005767,0.0510501656690092
49534,D002032,D005770,0.0353310878613716
49535,D002032,D018589,0.2068863641504646
49537,D002032,D005831,0.0454577190356225
49546,D002032,D006083,0.1414329845918345
49548,D002032,D016905,0.0356986185136033
49549,D002032,D016908,0.039817388049098
49550,D002032,D006130,0.1707863241499902
49555,D002032,D006258,0.0317570738583038
49556,D002032,D006261,0.2598551688552574
49558,D002032,D006327,0.158724700307985
49559,D002032,D006333,0.0120056238004798
49560,D002032,D006356,0.4964409590584022
49562,D002032,D006402,0.0440594463686112
49563,D002032,D006470,0.2131474535652538
49573,D002032,D006606,0.4834690979472428
49574,D002032,D006628,0.2307597289053112
49578,D002032,D019584,0.2562246044943724
49579,D002032,D006816,0.0191024855373254
49582,D002032,D006932,0.1744332487087224
49591,D002032,D006967,0.0359535680507405
49592,D002032,D006973,0.0235961757014063
49604,D002032,D007024,0.0286103308268832
49605,D002032,D007040,0.2281966325747651
49610,D002032,D007246,0.0128872106121486
49613,D002032,D007249,0.2149309959422151
49614,D002032,D015212,0.0144394685376428
49615,D002032,D007383,0.252477830850695
49618,D002032,D007431,0.1766815725095585
49622,D002032,D007592,0.0361908709824493
49628,D002032,D007674,0.0386705308452943
49630,D002032,D007676,0.0094836037626428
49631,D002032,D007680,0.0115821999224888
49640,D002032,D007938,0.0293940765044066
49643,D002032,D007945,0.0144691330453689
49648,D002032,D007964,0.1449608500512422
49651,D002032,D008103,0.0109641263526332
49653,D002032,D008113,0.0200995943617341
49654,D002032,D017116,0.2485894843027902
49656,D002032,D008175,0.0249804017092575
49660,D002032,D008223,0.0258558603004882
49661,D002032,D008228,0.0192767037139302
49665,D002032,D008288,0.0090058721746498
49670,D002032,D008305,0.1246622190911616
49675,D002032,D008545,0.0105865745362857
49684,D002032,D008595,0.1198861699254733
49685,D002032,D008599,0.1716629902660021
49686,D002032,D008607,0.2901832618987219
49688,D002032,D015877,0.2268193776938369
49689,D002032,D009041,0.2711979520327519
49690,D002032,D009059,0.034706661312965
49693,D002032,D009120,0.2102637628768555
49694,D002032,D009127,0.2055206414908791
49695,D002032,D009128,0.2275146791536674
49697,D002032,D009164,0.0297433767183637
49702,D002032,D015878,0.0365625783797341
49704,D002032,D009203,0.0167029920837654
49707,D002032,D009290,0.0259652979946376
49708,D002032,D009325,0.5504061271036106
49710,D002032,D009336,0.1863253132021839
49713,D002032,D009362,0.189088966439993
49714,D002032,D009369,0.0675126714486093
49716,D002032,D009393,0.0175436716093549
49721,D002032,D009461,0.3806161409503735
49725,D002032,D009750,0.0547722243765157
49726,D002032,D009765,0.2909285864194361
49727,D002032,D009798,0.012554201899332
49733,D002032,D010003,0.0085555777697119
49740,D002032,D010035,0.0117807244581283
49741,D002032,D010051,0.0098125159590765
49744,D002032,D010146,0.3300899281354915
49745,D002032,D010148,0.2356876418009382
49746,D002032,D010149,0.2597065511118713
49747,D002032,D010190,0.0099831088714774
49750,D002032,D020336,0.186989280941661
49753,D002032,D020734,0.0144930684155768
49756,D002032,D010437,0.0144801530366478
49757,D002032,D016491,0.0119313621489422
49762,D002032,D020795,0.1925050489191254
49768,D002032,D011014,0.0146698541520456
49773,D002032,D011041,0.0246673401065765
49776,D002032,D011141,0.2170847300221576
49779,D002032,D011183,0.2127555177748206
49780,D002032,D020250,0.4690297082006201
49781,D002032,D006473,0.1243406727327637
49786,D002032,D011293,0.1288542280342367
49791,D002032,D011471,0.0125436976102678
49794,D002032,D011537,0.2546476524920523
49795,D002032,D011538,0.02803240721266
49798,D002032,D011595,0.2258343360480708
49799,D002032,D011602,0.2641070124010564
49806,D002032,D011693,0.2688589561144547
49807,D002032,D016553,0.2154747993555304
49813,D002032,D012120,0.026581913141646
49817,D002032,D012140,0.0530747449045364
49818,D002032,D016156,0.1450364905322529
49819,D002032,D012141,0.0333415115243381
49820,D002032,D012148,0.0259349381021371
49823,D002032,D012216,0.0271869752720674
49831,D002032,D012509,0.0216128300427051
49838,D002032,D012640,0.2860282548463792
49839,D002032,D003294,0.2234701340617989
49840,D002032,D018805,0.1752931489113165
49841,D002032,D006483,0.0890439213485457
49843,D002032,D012769,0.2037266805213421
49844,D002032,D012770,0.1314006880095842
49845,D002032,D012772,0.1418970234792431
49848,D002032,D012848,0.0977123026759455
49850,D002032,D012871,0.0479747540224037
49852,D002032,D017443,0.0154215774941041
49853,D002032,D012874,0.0261381250355192
49854,D002032,D012893,0.3123257808242952
49855,D002032,D007319,0.0289606864279251
49858,D002032,D013035,0.2466276233461268
49863,D002032,D013145,0.014890487767692
49870,D002032,D013226,0.2395000589129151
49871,D002032,D013274,0.0095815143050986
49874,D002032,D013290,0.0145895028391624
49875,D002032,D020521,0.0176227672929306
49877,D002032,D013345,0.1423735107528016
49879,D002032,D019966,0.030174850800086
49881,D002032,D013530,0.1539319026225144
49883,D002032,D013611,0.1146428938875149
49884,D002032,D013614,0.1237696131664516
49885,D002032,D013617,0.1330535692719631
49886,D002032,D017180,0.1422533882408402
49892,D002032,D013921,0.0105712372637094
49893,D002032,D013923,0.010623441233342
49895,D002032,D013927,0.0186103184035447
49901,D002032,D014008,0.1963952525501522
49905,D002032,D014098,0.2109648084798727
49906,D002032,D016171,0.1121207183397446
49907,D002032,D014103,0.2145413620586579
49913,D002032,D014202,0.2379133721288412
49921,D002032,D014376,0.0238097725815949
49926,D002032,D014456,0.1531821456930799
49929,D002032,D001745,0.0176069739978603
49932,D002032,D001750,0.2343160511200873
49933,D002032,D014549,0.258872783662723
49937,D002032,D014592,0.1530251289634837
49938,D002032,D014594,0.0188825333181342
49939,D002032,D014605,0.0089695532109063
49943,D002032,D014657,0.0201878758935396
49944,D002032,D020246,0.0086406127650816
49947,D002032,D014693,0.1455631490189314
49948,D002032,D018879,0.1121332287786182
49949,D002032,D014717,0.2424387275364064
49950,D002032,D014777,0.05239228010995
49951,D002032,D014839,0.563878791319184
49955,D002032,D014927,0.0114436871455126
49956,D002032,D014946,0.0080989880008983
49960,D002056,D002062,0.0084450433150966
49962,D002056,D002169,0.0100138386556872
49963,D002056,D002177,0.029096239867846
49968,D002056,D002277,0.0664109999475467
49969,D002056,D002280,0.020129856910904
49972,D002056,D002289,0.029854134265753
49973,D002056,D021441,0.0095463185628615
49974,D002056,D002292,0.0254257629418526
49975,D002056,D018288,0.0195087097857999
49976,D002056,D002294,0.0404666776624159
49978,D002056,D002311,0.0180457707947927
49981,D002056,D002481,0.0115151875470581
49982,D002056,D002544,0.0281894040958636
49983,D002056,D002547,0.0206804944104329
49985,D002056,D002644,0.0104584857288484
49986,D002056,D002690,0.0240261989599384
49987,D002056,D002694,0.0321632323262478
49988,D002056,D002769,0.0326084277283916
49989,D002056,D002822,0.0110492748299843
49992,D002056,D003015,0.0323665902591734
49994,D002056,D019970,0.0111605366040848
49997,D002056,D003093,0.0262025360125229
49998,D002056,D003095,0.0280212612919666
49999,D002056,D003108,0.0581922710461852
50000,D002056,D003109,0.0199765104352772
50001,D002056,D003110,0.0350921017532649
50002,D002056,D015179,0.0503005483382255
50004,D002056,D017714,0.0166191528072016
50005,D002056,D020918,0.0133788669006354
50007,D002056,D003231,0.0280761562244658
50010,D002056,D003234,0.0148720192743488
50012,D002056,D003248,0.016642674411456
50014,D002056,D003324,0.0317956259200981
50015,D002056,D003327,0.0497505696360762
50016,D002056,D003371,0.0179575162781075
50017,D002056,D003424,0.0274553295176461
50018,D002056,D003453,0.0142149796336958
50020,D002056,D003480,0.0157880742069064
50022,D002056,D003550,0.0264636994201086
50024,D002056,D003556,0.0150272092671519
50025,D002056,D003586,0.0238752346806461
50027,D002056,D003693,0.0117760992566504
50028,D002056,D003704,0.0486073274682177
50029,D002056,D003872,0.0468869042891088
50031,D002056,D017449,0.0160287613296688
50032,D002056,D003876,0.0201228821794668
50034,D002056,D003924,0.0397696404694389
50035,D002056,D003925,0.0352431149114934
50036,D002056,D003928,0.0228358121925831
50037,D002056,D003929,0.0249431378445253
50038,D002056,D003967,0.0321789026174829
50039,D002056,D004238,0.0160012368150681
50041,D002056,D004342,0.0352505400724672
50042,D002056,D064420,0.0467761722714921
50043,D002056,D004374,0.0123282351208204
50044,D002056,D004381,0.0235833622997783
50045,D002056,D004403,0.0238532570843844
50046,D002056,D004405,0.0110892450537056
50047,D002056,D004409,0.0099096788944673
50048,D002056,D020820,0.0450169447967735
50050,D002056,D004415,0.0119789906742803
50051,D002056,D004417,0.0210871033882221
50052,D002056,D004427,0.055939640444198
50054,D002056,D004443,0.0243866277212581
50056,D002056,D004485,0.0148643431565768
50057,D002056,D004487,0.02944073600975
50059,D002056,D004614,0.0141740532670389
50060,D002056,D004617,0.0386165932983668
50062,D002056,D004696,0.030698032352717
50063,D002056,D004697,0.0224377970388884
50066,D002056,D016889,0.0231593778516432
50067,D002056,D004715,0.0212888089101335
50068,D002056,D004751,0.0204761830495941
50069,D002056,D004756,0.0463819914044366
50071,D002056,D004761,0.0106179684957697
50072,D002056,D004775,0.0083633025888129
50074,D002056,D004820,0.0102876349876906
50076,D002056,D004828,0.0277679511005035
50077,D002056,D004827,0.0455560323630305
50081,D002056,D004834,0.3156449857091548
50082,D002056,D004833,0.0157060114922042
50084,D002056,D020031,0.0288139335300825
50085,D002056,D007172,0.0206567608202558
50087,D002056,D004927,0.025512725573572
50088,D002056,D004935,0.0515690975958585
50089,D002056,D004938,0.0300766246575022
50091,D002056,D004932,0.0163984185312216
50092,D002056,D004941,0.0197554592417431
50096,D002056,D005119,0.3669722227724644
50097,D002056,D005128,0.0700341355793369
50098,D002056,D015818,0.0239320001081448
50099,D002056,D005148,0.0104248306071752
50100,D002056,D005157,0.0151081726599719
50101,D002056,D005158,0.0155210176626642
50103,D002056,D005221,0.0251074567228795
50105,D002056,D005334,0.0296659876521218
50107,D002056,D005354,0.0177852889996883
50111,D002056,D005512,0.0232175440068417
50112,D002056,D005533,0.0107708094034716
50114,D002056,D005734,0.0115652627363496
50115,D002056,D005759,0.0566970249855549
50116,D002056,D005764,0.0239125722628613
50117,D002056,D005767,0.0783972679862729
50118,D002056,D005770,0.0626781901786353
50121,D002056,D005831,0.0728048213528861
50123,D002056,D005901,0.0339342059022226
50125,D002056,D005902,0.0171919260461311
50126,D002056,D005909,0.0221374506106399
50127,D002056,D006042,0.0322495881266455
50128,D002056,D006069,0.0177918260445425
50129,D002056,D006073,0.0163726796614194
50130,D002056,D006083,0.0138682420340148
50131,D002056,D006086,0.0218307207304509
50132,D002056,D016905,0.063045720830867
50133,D002056,D016908,0.0671644903663617
50134,D002056,D006130,0.029958004294586
50136,D002056,D006192,0.0172555472284755
50137,D002056,D006229,0.0106796584529824
50138,D002056,D016489,0.3807930964760652
50139,D002056,D006258,0.0591041761755675
50140,D002056,D006261,0.02402419498338
50141,D002056,D006323,0.0328311479719
50142,D002056,D006327,0.0301789940015586
50143,D002056,D006333,0.0393527261177435
50145,D002056,D016481,0.0249508464660273
50146,D002056,D006402,0.0714065486858748
50147,D002056,D006470,0.0589971631792467
50149,D002056,D006501,0.0138375882086465
50150,D002056,D006509,0.0340970275331854
50151,D002056,D019698,0.0222950817153766
50154,D002056,D006561,0.027708594148211
50155,D002056,D006562,0.0166879467137309
50159,D002056,D015614,0.0303312480913927
50160,D002056,D006660,0.0082322617374708
50161,D002056,D006689,0.0265210386752403
50163,D002056,D006816,0.0151269121280509
50165,D002056,D006929,0.0135901621515458
50166,D002056,D006932,0.0325694533349154
50167,D002056,D006934,0.0162354517970179
50168,D002056,D006937,0.0234499999889409
50171,D002056,D006938,0.0088699847067878
