Drug,Drug,similarity
DB00270,DB00221,0.48028453098017865
DB00270,DB00230,0.48204500334539224
DB00270,DB00270,1
DB00270,DB00273,0.5510551786762475
DB00270,DB00275,0.48001254996189463
DB00270,DB00277,0.4406011573171061
DB00270,DB00287,0.40285922692612064
DB00270,DB00308,0.4838858178920911
DB00270,DB00313,0.45657987553709106
DB00270,DB00338,0.40069408472355267
DB00270,DB00346,0.5270414330747242
DB00270,DB00353,0.49126844066512954
DB00270,DB00368,0.4379911753240884
DB00270,DB00381,0.7481749634761728
DB00270,DB00388,0.44152878130849776
DB00270,DB00390,0.5283022641458937
DB00270,DB00393,0.695331395
DB00270,DB00398,0.43524212995603545
DB00270,DB00401,0.8723414499643791
DB00270,DB00424,0.43182362472756824
DB00270,DB00448,0.40938947312873714
DB00270,DB00449,0.46473072035476176
DB00270,DB00454,0.42924588379114575
DB00270,DB00455,0.40613325
DB00270,DB00457,0.5173558052876729
DB00270,DB00471,0.42450425657602614
DB00270,DB00477,0.4020124791288188
DB00270,DB00502,0.41056308795038216
DB00270,DB00521,0.4825833815548914
DB00270,DB00527,0.41117299044610767
DB00270,DB00559,0.4863881564763212
DB00270,DB00572,0.49431106309966166
DB00270,DB00590,0.5267248451424067
DB00270,DB00593,0.4317652250374493
DB00270,DB00598,0.45028841396868985
DB00270,DB00604,0.545768141
DB00270,DB00612,0.4773927895029855
DB00270,DB00622,0.5080338303454442
DB00270,DB00640,0.4234645474270464
DB00270,DB00641,0.40157893692169905
DB00270,DB00651,0.5417243230436006
DB00270,DB00653,0.5943555664533373
DB00270,DB00654,0.40187147198249445
DB00270,DB00659,0.4016331362461993
DB00270,DB00661,0.6407600653345127
DB00270,DB00668,0.5455779745405094
DB00270,DB00678,0.4749690559423223
DB00270,DB00679,0.4250455324387665
DB00270,DB00696,0.5272423842521978
DB00270,DB00699,0.4086296950722173
DB00270,DB00736,0.425600183
DB00270,DB00750,0.4256020826029066
DB00270,DB00770,0.40517017
DB00270,DB00776,0.41894760787828234
DB00270,DB00796,0.483652706
DB00270,DB00800,0.48765339278161973
DB00270,DB00816,0.45019253511111135
DB00270,DB00820,0.4097325225642286
DB00270,DB00863,0.531871252
DB00270,DB00868,0.4050495915259473
DB00270,DB00876,0.475227831
DB00270,DB00905,0.40603525555123765
DB00270,DB00908,0.40095976900570335
DB00270,DB00909,0.5235684517758799
DB00270,DB00938,0.4653567801602902
DB00270,DB00949,0.4424768995386707
DB00270,DB00966,0.447328118
DB00270,DB00983,0.4780929322386093
DB00270,DB00988,0.44177068467310204
DB00270,DB00996,0.43919428238246855
DB00270,DB01001,0.4734808562438279
DB00270,DB01023,0.7642236129340599
DB00270,DB01029,0.43485657568842234
DB00270,DB01043,0.4269876993867454
DB00270,DB01050,0.41644818228302016
DB00270,DB01062,0.43216216449870215
DB00270,DB01069,0.5165887030269654
DB00270,DB01113,0.5194124824435805
DB00270,DB01115,0.7915381474021608
DB00270,DB01118,0.5345100308268965
DB00270,DB01129,0.41892917877721736
DB00270,DB01136,0.4307640189548778
DB00270,DB01162,0.5245016740464375
DB00270,DB01173,0.5582260526901665
DB00270,DB01174,0.42006524507042764
DB00270,DB01195,0.40660595500686697
DB00270,DB01203,0.47636869228935463
DB00270,DB01214,0.49619971187268314
DB00270,DB01221,0.504366343
DB00270,DB01223,0.44413970629586014
DB00270,DB01228,0.42034359212479716
DB00270,DB01233,0.40508914628985143
DB00270,DB01235,0.5105597500647324
DB00270,DB01240,0.44642575642974497
DB00270,DB01244,0.6069963165061617
DB00270,DB01320,0.41677613843213485
DB00270,DB01351,0.41128504932678855
DB00270,DB01359,0.4524077273857751
DB00270,DB01364,0.46547452339732454
DB00270,DB06268,0.4909447635565875
DB00273,DB00014,0.4013928766029131
DB00273,DB00035,0.4475149678102939
DB00273,DB00104,0.4931583107834286
DB00273,DB00131,0.41232280564393314
DB00273,DB00177,0.4817788165128247
DB00273,DB00181,0.4583298528620728
DB00273,DB00186,0.6915954932092605
DB00273,DB00187,0.5264511879071706
DB00273,DB00193,0.5258339496970995
DB00273,DB00201,0.48547894618832665
DB00273,DB00204,0.4076504659082875
DB00273,DB00211,0.443938788
DB00273,DB00216,0.4221330511268444
DB00273,DB00221,0.524700921
DB00273,DB00240,0.43517293568055665
DB00273,DB00241,0.5755553894771536
DB00273,DB00245,0.48833285163070145
DB00273,DB00246,0.48079898030094687
DB00273,DB00248,0.4680959024974746
DB00273,DB00253,0.4387179129458265
DB00273,DB00264,0.5254502191940897
DB00273,DB00268,0.5188979218954756
DB00273,DB00270,0.5510551786762475
DB00273,DB00273,1
DB00273,DB00275,0.4816172838709268
DB00273,DB00277,0.4063577321504635
DB00273,DB00280,0.4088125521025983
DB00273,DB00287,0.40281731331031284
DB00273,DB00295,0.44428312047899793
DB00273,DB00308,0.4013039051440665
DB00273,DB00313,0.44546933808247124
DB00273,DB00315,0.42756862408378926
DB00273,DB00318,0.4567973172193973
DB00273,DB00324,0.4375998449672933
DB00273,DB00333,0.5226516916749064
DB00273,DB00334,0.5824447772836238
DB00273,DB00335,0.5259034118347824
DB00273,DB00342,0.5547623317095524
DB00273,DB00346,0.5411494504405462
DB00273,DB00349,0.6871024145687642
DB00273,DB00353,0.48424399681529917
DB00273,DB00363,0.490569186
DB00273,DB00366,0.4134951266460544
DB00273,DB00368,0.4702927090696494
DB00273,DB00371,0.7126333177997087
DB00273,DB00376,0.44055651274173296
DB00273,DB00381,0.5360576590008074
DB00273,DB00387,0.44167010173657584
DB00273,DB00388,0.4349398175903654
DB00273,DB00392,0.5216948709357836
DB00273,DB00393,0.4844792748761761
DB00273,DB00394,0.4381830229562715
DB00273,DB00401,0.5454349568864343
DB00273,DB00404,0.6874639474682581
DB00273,DB00408,0.4891890977583544
DB00273,DB00413,0.5624667226956184
DB00273,DB00424,0.44704956350889874
DB00273,DB00433,0.5171719959807819
DB00273,DB00443,0.4344969517576522
DB00273,DB00449,0.4917364924600167
DB00273,DB00454,0.5783632329853391
DB00273,DB00455,0.5426228180345825
DB00273,DB00457,0.5269956715992049
DB00273,DB00470,0.4039863650506978
DB00273,DB00471,0.454677751
DB00273,DB00475,0.6871024145687642
DB00273,DB00477,0.5385209333052657
DB00273,DB00484,0.41769225191896747
DB00273,DB00490,0.5300949674400303
DB00273,DB00497,0.44056494095358945
DB00273,DB00502,0.5672749870672875
DB00273,DB00508,0.5226490337905279
DB00273,DB00514,0.5615047194142241
DB00273,DB00521,0.528106937
DB00273,DB00555,0.4913576303372515
DB00273,DB00559,0.44999122113897627
DB00273,DB00571,0.501701572
DB00273,DB00572,0.5532299973414742
DB00273,DB00575,0.4368824310168935
DB00273,DB00588,0.43066633463990317
DB00273,DB00589,0.48027327956094634
DB00273,DB00590,0.5462103251421838
DB00273,DB00591,0.4767260222431077
DB00273,DB00593,0.41710362336669454
DB00273,DB00598,0.49179219333112906
DB00273,DB00604,0.5867149161858631
DB00273,DB00611,0.4477186063052964
DB00273,DB00612,0.5310827455393109
DB00273,DB00620,0.4321693056777947
DB00273,DB00623,0.4365047731071761
DB00273,DB00635,0.4398681653725492
DB00273,DB00637,0.5532069119590417
DB00273,DB00640,0.4208995879845691
DB00273,DB00641,0.4277953894707995
DB00273,DB00647,0.4451291329897911
DB00273,DB00651,0.5126123807557952
DB00273,DB00652,0.42979880454411346
DB00273,DB00654,0.40274554363231535
DB00273,DB00659,0.6985537739678408
DB00273,DB00661,0.55991408
DB00273,DB00663,0.4336130380402583
DB00273,DB00668,0.4432619120824146
DB00273,DB00669,0.42647917306395994
DB00273,DB00678,0.4785302385158862
DB00273,DB00679,0.5713482292656623
DB00273,DB00696,0.5331152243729961
DB00273,DB00704,0.4521293850080232
DB00273,DB00714,0.5571829117076358
DB00273,DB00734,0.4722962863535926
DB00273,DB00741,0.4374337715597261
DB00273,DB00747,0.5454197418109973
DB00273,DB00751,0.41038663860613683
DB00273,DB00764,0.4451845387955373
DB00273,DB00770,0.4227016278834001
DB00273,DB00794,0.5705233911286812
DB00273,DB00796,0.483527384
DB00273,DB00800,0.47352312362843985
DB00273,DB00810,0.49989520523797265
DB00273,DB00813,0.44848221361579105
DB00273,DB00816,0.4915365844353102
DB00273,DB00829,0.7030283560990717
DB00273,DB00831,0.4993003473229168
DB00273,DB00834,0.43598432062096987
DB00273,DB00835,0.4339125987314092
DB00273,DB00844,0.45179321671988193
DB00273,DB00846,0.4429486821765957
DB00273,DB00860,0.434578755
DB00273,DB00863,0.5148265358250518
DB00273,DB00876,0.479288947
DB00273,DB00898,0.4237219507945113
DB00273,DB00899,0.45166440379994605
DB00273,DB00905,0.41504941244958166
DB00273,DB00908,0.40279431371807894
DB00273,DB00909,0.5139609609458452
DB00273,DB00917,0.41180930167422125
DB00273,DB00920,0.418342382
DB00273,DB00921,0.46046309460703533
DB00273,DB00933,0.52605092
DB00273,DB00938,0.5208186749817025
DB00273,DB00949,0.57080469
DB00273,DB00952,0.4291177401763717
DB00273,DB00953,0.4224314515044849
DB00273,DB00956,0.438234155
DB00273,DB00959,0.43723623859181165
DB00273,DB00960,0.5019941326718199
DB00273,DB00966,0.4011564300859258
DB00273,DB00968,0.4363738856288463
DB00273,DB00983,0.5203742188024415
DB00273,DB00988,0.4659257703115522
DB00273,DB00996,0.4214344237061356
DB00273,DB01001,0.5231344584009521
DB00273,DB01013,0.43688994956453997
DB00273,DB01018,0.41750691601963547
DB00273,DB01023,0.5241739822456136
DB00273,DB01029,0.40367138807218605
DB00273,DB01043,0.5792154339123968
DB00273,DB01062,0.44544721695684597
DB00273,DB01065,0.41454867288464364
DB00273,DB01068,0.6455051125507091
DB00273,DB01069,0.5206383577660676
DB00273,DB01085,0.44942830926113847
DB00273,DB01113,0.4472163359170486
DB00273,DB01114,0.5050583698776897
DB00273,DB01115,0.5402178148665313
DB00273,DB01118,0.4360721247019225
DB00273,DB01136,0.43630634745823427
DB00273,DB01142,0.5231803026977205
DB00273,DB01146,0.4872211782495297
DB00273,DB01151,0.410768815
DB00273,DB01161,0.40445482693001855
DB00273,DB01162,0.5477767252236875
DB00273,DB01173,0.5665923608142676
DB00273,DB01174,0.6074786764770935
DB00273,DB01189,0.5296073534621528
DB00273,DB01192,0.43306905674138346
DB00273,DB01193,0.5249355388026126
DB00273,DB01195,0.41991142818316135
DB00273,DB01200,0.48674306982358023
DB00273,DB01203,0.5292533444752751
DB00273,DB01214,0.5272233319261065
DB00273,DB01221,0.515453571
DB00273,DB01222,0.441350886
DB00273,DB01224,0.4793962423554284
DB00273,DB01231,0.438348569
DB00273,DB01233,0.531304389
DB00273,DB01234,0.43099857
DB00273,DB01235,0.5608746204665732
DB00273,DB01238,0.48227617393349115
DB00273,DB01240,0.43849922503565825
DB00273,DB01244,0.5551398454866452
DB00273,DB01260,0.44333262633017334
DB00273,DB01267,0.47233286848505046
DB00273,DB01351,0.6782700607162587
DB00273,DB01359,0.5069408506783034
DB00273,DB01364,0.451691705
DB00273,DB01403,0.5382158770850353
DB00273,DB01410,0.4362512935437232
DB00273,DB01623,0.5253400049293364
DB00273,DB04861,0.5232149679297122
DB00273,DB05271,0.5570757665418243
DB00273,DB06196,0.4382070600501297
DB00273,DB06268,0.4472296429369111
DB00273,DB08906,0.43395566943512415
DB00275,DB00014,0.4742829836961695
DB00275,DB00035,0.5088876423641149
DB00275,DB00104,0.5080254286598417
DB00275,DB00131,0.46014873841930254
DB00275,DB00177,0.9125840537944284
DB00275,DB00178,0.5373598587323474
DB00275,DB00181,0.4987962030568556
DB00275,DB00186,0.49603151877296603
DB00275,DB00187,0.5062438828347448
DB00275,DB00193,0.4942236497780659
DB00275,DB00201,0.49558191373324373
DB00275,DB00211,0.5092620934361818
DB00275,DB00216,0.5032593797644053
DB00275,DB00221,0.49219744473408866
DB00275,DB00240,0.4753361264571754
DB00275,DB00245,0.509955701
DB00275,DB00246,0.5421983166760224
DB00275,DB00248,0.517071214
DB00275,DB00253,0.47098448793872455
DB00275,DB00264,0.49349718577836416
DB00275,DB00268,0.5383625762996617
DB00275,DB00270,0.48001254996189463
DB00275,DB00273,0.4816172838709268
DB00275,DB00275,1
DB00275,DB00277,0.46248520444898406
DB00275,DB00287,0.450437542
DB00275,DB00295,0.5097683960835878
DB00275,DB00315,0.5046732543540253
DB00275,DB00318,0.5106452093022901
DB00275,DB00321,0.4001967794180193
DB00275,DB00324,0.4753101448647399
DB00275,DB00333,0.48898834
DB00275,DB00334,0.5183407088202951
DB00275,DB00335,0.4963063709699796
DB00275,DB00342,0.5189775937054621
DB00275,DB00346,0.5124510863357562
DB00275,DB00349,0.4985952355459345
DB00275,DB00353,0.5297637645860657
DB00275,DB00354,0.4804351500236313
DB00275,DB00361,0.40341098443873985
DB00275,DB00363,0.55516027
DB00275,DB00366,0.49024421309083693
DB00275,DB00368,0.46968804693492877
DB00275,DB00371,0.4741559581308719
DB00275,DB00376,0.5057314552933144
DB00275,DB00381,0.46580758638435155
DB00275,DB00387,0.5063341953300595
DB00275,DB00388,0.5036169321458592
DB00275,DB00392,0.5232830392871214
DB00275,DB00393,0.4837330897592443
DB00275,DB00394,0.4792091394636169
DB00275,DB00398,0.4829041786904858
DB00275,DB00401,0.47814629732648534
DB00275,DB00404,0.5089785517450829
DB00275,DB00408,0.5435826191330347
DB00275,DB00413,0.5238095496901564
DB00275,DB00424,0.5079539804122339
DB00275,DB00433,0.5016813509544787
DB00275,DB00443,0.4774359410430839
DB00275,DB00448,0.4083933403089505
DB00275,DB00449,0.4825016071072264
DB00275,DB00451,0.47811081943475736
DB00275,DB00454,0.5482518936675945
DB00275,DB00455,0.4881925927319835
DB00275,DB00457,0.5262629969719015
DB00275,DB00470,0.4892235427460043
DB00275,DB00471,0.5340713533768435
DB00275,DB00475,0.5028579396838767
DB00275,DB00477,0.541754744
DB00275,DB00484,0.5201581490546295
DB00275,DB00490,0.4926917880692197
DB00275,DB00492,0.5085707741552145
DB00275,DB00497,0.49195536446604643
DB00275,DB00502,0.5690744439974939
DB00275,DB00508,0.5281654094850465
DB00275,DB00514,0.44634878074934187
DB00275,DB00519,0.5154636139357548
DB00275,DB00521,0.5020636465295552
DB00275,DB00541,0.4093611794982747
DB00275,DB00542,0.5226384797953875
DB00275,DB00559,0.5532190152673108
DB00275,DB00571,0.5036660505011997
DB00275,DB00572,0.5089822485307858
DB00275,DB00575,0.5231754631542829
DB00275,DB00584,0.5167123956604365
DB00275,DB00588,0.47937269961698536
DB00275,DB00589,0.5273170941607757
DB00275,DB00590,0.5192831288382892
DB00275,DB00591,0.4887872514613473
DB00275,DB00598,0.4973824990575138
DB00275,DB00604,0.5122443473415271
DB00275,DB00611,0.5101781493219557
DB00275,DB00612,0.4945265442209199
DB00275,DB00620,0.4760308541944487
DB00275,DB00623,0.5124826028820202
DB00275,DB00635,0.4859238711116567
DB00275,DB00637,0.5437536132537174
DB00275,DB00640,0.4884347617799327
DB00275,DB00641,0.41795202381908886
DB00275,DB00647,0.5124421086687443
DB00275,DB00651,0.5364142859159672
DB00275,DB00652,0.452379301
DB00275,DB00654,0.4492174477064812
DB00275,DB00659,0.5110614017634345
DB00275,DB00661,0.47258668276171506
DB00275,DB00663,0.4746676216484203
DB00275,DB00668,0.5223565496872434
DB00275,DB00669,0.5003347292715415
DB00275,DB00678,0.9166666666666666
DB00275,DB00679,0.5208612398431554
DB00275,DB00696,0.5438091718285534
DB00275,DB00699,0.4765048056664727
DB00275,DB00704,0.5081798869374249
DB00275,DB00714,0.5474312237198928
DB00275,DB00722,0.5132029225255031
DB00275,DB00734,0.5299183160305754
DB00275,DB00741,0.4758850006677253
DB00275,DB00747,0.5071245668949839
DB00275,DB00751,0.5084613491881038
DB00275,DB00764,0.4831170219949022
DB00275,DB00770,0.452589492
DB00275,DB00790,0.5364354333660313
DB00275,DB00796,0.8884019865614959
DB00275,DB00800,0.5345320215648833
DB00275,DB00810,0.47862788931674943
DB00275,DB00813,0.49977794554606314
DB00275,DB00816,0.4850554310234405
DB00275,DB00829,0.5013597718041621
DB00275,DB00831,0.5098039284396135
DB00275,DB00834,0.4962077869696069
DB00275,DB00835,0.5150954683708547
DB00275,DB00844,0.5096632087939603
DB00275,DB00846,0.4725748299319727
DB00275,DB00860,0.4782414965986393
DB00275,DB00863,0.5032058685401629
DB00275,DB00876,0.882973944
DB00275,DB00881,0.524214831
DB00275,DB00899,0.5212406586684488
DB00275,DB00905,0.4599151769433473
DB00275,DB00917,0.4637024513469334
DB00275,DB00920,0.4711659934228005
DB00275,DB00921,0.511915335
DB00275,DB00924,0.4014127646519475
DB00275,DB00929,0.4529016447304111
DB00275,DB00933,0.5375787189096766
DB00275,DB00938,0.49758219163445117
DB00275,DB00949,0.5220997244620992
DB00275,DB00952,0.4989043584989225
DB00275,DB00953,0.4799164529267315
DB00275,DB00956,0.4979143448756424
DB00275,DB00959,0.47747460083689836
DB00275,DB00960,0.49849729300262036
DB00275,DB00966,0.612624141
DB00275,DB00968,0.5098839466588383
DB00275,DB00983,0.5085488833778536
DB00275,DB00988,0.48516271766878916
DB00275,DB00998,0.41525446415369377
DB00275,DB01001,0.4927802169695375
DB00275,DB01013,0.47768557190317984
DB00275,DB01018,0.5073219488930566
DB00275,DB01023,0.4802240615057683
DB00275,DB01029,0.627214853
DB00275,DB01043,0.5178227970701775
DB00275,DB01050,0.42078757996144445
DB00275,DB01062,0.5231425864737397
DB00275,DB01065,0.4912567751722415
DB00275,DB01068,0.48908706190809914
DB00275,DB01069,0.5280237523430675
DB00275,DB01075,0.4647108506689685
DB00275,DB01085,0.502827204
DB00275,DB01106,0.4035257879873788
DB00275,DB01114,0.4959782528195553
DB00275,DB01115,0.4853266392891748
DB00275,DB01118,0.500276291
DB00275,DB01136,0.4959254409225622
DB00275,DB01142,0.5208354164663507
DB00275,DB01146,0.5239909351346889
DB00275,DB01162,0.5146746742298346
DB00275,DB01173,0.5499462507242046
DB00275,DB01174,0.49588505602998073
DB00275,DB01176,0.4652299737413808
DB00275,DB01192,0.5015617376939714
DB00275,DB01193,0.5035234910723317
DB00275,DB01197,0.4848856579074054
DB00275,DB01200,0.5353970013916713
DB00275,DB01203,0.49705826940027836
DB00275,DB01214,0.4997464928564625
DB00275,DB01221,0.4730099858703955
DB00275,DB01222,0.4761151596161304
DB00275,DB01223,0.46866749057553947
DB00275,DB01224,0.5496760256243364
DB00275,DB01231,0.5263194852797562
DB00275,DB01233,0.5482720451366396
DB00275,DB01234,0.45784050988282105
DB00275,DB01235,0.5239928867162987
DB00275,DB01238,0.530756594
DB00275,DB01240,0.5274590051976079
DB00275,DB01244,0.49884199434058935
DB00275,DB01260,0.475313848
DB00275,DB01267,0.5309761449798517
DB00275,DB01268,0.4205185549276018
DB00275,DB01351,0.4467619759696248
DB00275,DB01359,0.49496424503778974
DB00275,DB01364,0.5123331410438349
DB00275,DB01394,0.41175688895407464
DB00275,DB01403,0.5534490344042059
DB00275,DB01410,0.47324091486507336
DB00275,DB01623,0.5340051678352639
DB00275,DB04861,0.4984294305491502
DB00275,DB05271,0.5335832976962395
DB00275,DB06196,0.5083232947812787
DB00275,DB06268,0.5457288508991279
DB00275,DB08801,0.4806370992171682
DB00275,DB08906,0.4780294234408003
DB00276,DB00210,0.4018731885382805
DB00276,DB00218,0.4738809320942443
DB00276,DB00257,0.40610655139786367
DB00276,DB00276,0.8333333333333334
DB00276,DB00277,0.4016013811359553
DB00276,DB00279,0.4071610614513734
DB00276,DB00307,0.4003028648311318
DB00276,DB00323,0.403957987
DB00276,DB00328,0.4014882270983208
DB00276,DB00380,0.4749737938904511
DB00276,DB00385,0.48147404985230513
DB00276,DB00393,0.4176536443585457
DB00276,DB00444,0.48169821176124966
DB00276,DB00445,0.4700027601571087
DB00276,DB00455,0.40583753675368933
DB00276,DB00461,0.4054544918824428
DB00276,DB00465,0.4023755581854495
DB00276,DB00469,0.40871686464083684
DB00276,DB00500,0.40743266946032053
DB00276,DB00537,0.4971398702396588
DB00276,DB00545,0.4060214257344308
DB00276,DB00554,0.4175984861543592
DB00276,DB00573,0.4065832113521715
DB00276,DB00591,0.4089113739977364
DB00276,DB00675,0.422533342
DB00276,DB00694,0.49020159276375336
DB00276,DB00712,0.40919989809090324
DB00276,DB00762,0.4101642347541166
DB00276,DB00773,0.4860511456664532
DB00276,DB00784,0.42074984180939784
DB00276,DB00788,0.406909765
DB00276,DB00814,0.41392327181539307
DB00276,DB00834,0.4123884201271862
DB00276,DB00861,0.4047502246516827
DB00276,DB00882,0.4012385406445242
DB00276,DB00939,0.40135607578109417
DB00276,DB00963,0.4121038553727407
DB00276,DB00991,0.422654647
DB00276,DB00997,0.47388689876293616
DB00276,DB01014,0.4098088230284816
DB00276,DB01026,0.42200196746504665
DB00276,DB01030,0.42027671261158694
DB00276,DB01035,0.43401331384610886
DB00276,DB01039,0.4123488893188463
DB00276,DB01041,0.416579302
DB00276,DB01045,0.42079649847393336
DB00276,DB01050,0.4398383911638857
DB00276,DB01110,0.4034623652548177
DB00276,DB01118,0.441088738
DB00276,DB01137,0.47575062820195785
DB00276,DB01165,0.47575062820195785
DB00276,DB01177,0.490677644
DB00276,DB01204,0.48916273797577586
DB00276,DB01283,0.41298326889062703
DB00276,DB01394,0.4000438093022792
DB00276,DB01399,0.4155332006426932
DB00276,DB01628,0.41625025812605926
DB00277,DB00014,0.41252846115294123
DB00277,DB00035,0.44560318319145725
DB00277,DB00104,0.43254446128408514
DB00277,DB00131,0.559150702
DB00277,DB00136,0.45061453005901786
DB00277,DB00146,0.45805587764033523
DB00277,DB00153,0.45805587764033523
DB00277,DB00159,0.46568878741073466
DB00277,DB00169,0.4582536876014798
DB00277,DB00177,0.4615013283023941
DB00277,DB00180,0.4515915575189897
DB00277,DB00181,0.44354986424153364
DB00277,DB00186,0.42368385329517205
DB00277,DB00201,0.74107507
DB00277,DB00206,0.4022486378973782
DB00277,DB00210,0.48156194356738874
DB00277,DB00211,0.4200002964183717
DB00277,DB00216,0.4980158189454716
DB00277,DB00218,0.47020203372734387
DB00277,DB00221,0.4271290419074083
DB00277,DB00227,0.5144750425933619
DB00277,DB00240,0.6193826412529896
DB00277,DB00242,0.44467044516714943
DB00277,DB00244,0.4430022559091147
DB00277,DB00245,0.4325384333661096
DB00277,DB00246,0.4561869890766428
DB00277,DB00248,0.42908485950087066
DB00277,DB00253,0.6194872045168397
DB00277,DB00255,0.45716991877818813
DB00277,DB00257,0.4054808842674614
DB00277,DB00264,0.4240718505444712
DB00277,DB00268,0.4263767944000836
DB00277,DB00270,0.4406011573171061
DB00277,DB00273,0.4063577321504635
DB00277,DB00275,0.46248520444898406
DB00277,DB00276,0.4016013811359553
DB00277,DB00277,1
DB00277,DB00279,0.4545056734988899
DB00277,DB00286,0.4340751138651657
DB00277,DB00295,0.4171136364448249
DB00277,DB00304,0.4886996049408779
DB00277,DB00307,0.46941045855091956
DB00277,DB00313,0.6576460559288103
DB00277,DB00316,0.4406754478553043
DB00277,DB00324,0.6209485658590489
DB00277,DB00328,0.5106746282337178
DB00277,DB00333,0.40755425536220913
DB00277,DB00334,0.42198972421649117
DB00277,DB00335,0.42763005069537324
DB00277,DB00338,0.4463430017010273
DB00277,DB00342,0.42643778538883614
DB00277,DB00346,0.41292819980321466
DB00277,DB00349,0.43456391335581795
DB00277,DB00351,0.5017565784987087
DB00277,DB00361,0.4150564774148168
DB00277,DB00363,0.4710841465396814
DB00277,DB00366,0.5339728051007189
DB00277,DB00367,0.4883460439822662
DB00277,DB00368,0.42324284368187315
DB00277,DB00371,0.41345416073801694
DB00277,DB00374,0.4068596736961602
DB00277,DB00376,0.42929462762045656
DB00277,DB00379,0.4021342898621958
DB00277,DB00380,0.4631343279851066
DB00277,DB00381,0.42078689773150857
DB00277,DB00385,0.4537274420018698
DB00277,DB00387,0.4289801628790493
DB00277,DB00388,0.41649398505792284
DB00277,DB00392,0.4148422467482678
DB00277,DB00393,0.5736913026854483
DB00277,DB00394,0.6193367070832169
DB00277,DB00396,0.48824038489462335
DB00277,DB00401,0.46470780652566335
DB00277,DB00404,0.424289548
DB00277,DB00408,0.4609575466209935
DB00277,DB00412,0.48805214385803075
DB00277,DB00421,0.4701599229169364
DB00277,DB00424,0.4332209807510674
DB00277,DB00443,0.6193826412529896
DB00277,DB00444,0.45312659840225344
DB00277,DB00445,0.46921317482002617
DB00277,DB00449,0.4302516758579052
DB00277,DB00451,0.6074432523156862
DB00277,DB00454,0.46011656558382513
DB00277,DB00455,0.4040159900963088
DB00277,DB00457,0.41766652
DB00277,DB00461,0.4830129458664203
DB00277,DB00465,0.45303699589047036
DB00277,DB00469,0.4994431512279234
DB00277,DB00470,0.43513489356660107
DB00277,DB00471,0.43885185451887604
DB00277,DB00475,0.4201200038709841
DB00277,DB00477,0.45778261253179187
DB00277,DB00480,0.44549454260927424
DB00277,DB00481,0.43674567504566647
DB00277,DB00482,0.4188431741348648
DB00277,DB00499,0.5038667857619931
DB00277,DB00500,0.45983679107736214
DB00277,DB00502,0.4396568560559757
DB00277,DB00514,0.4221049340755704
DB00277,DB00521,0.4304604715666506
DB00277,DB00523,0.4855033853319283
DB00277,DB00531,0.403436528
DB00277,DB00532,0.40244448684087963
DB00277,DB00537,0.4416327529361994
DB00277,DB00541,0.4181958793847511
DB00277,DB00547,0.45303341250957346
DB00277,DB00554,0.49712709202281996
DB00277,DB00559,0.5045413358694736
DB00277,DB00571,0.4229788688309151
DB00277,DB00572,0.4306963617025525
DB00277,DB00573,0.5164035295171235
DB00277,DB00575,0.433048634
DB00277,DB00586,0.42320980704709843
DB00277,DB00588,0.6306819260083429
DB00277,DB00589,0.46228980833540384
DB00277,DB00590,0.414942684
DB00277,DB00591,0.6018448650140346
DB00277,DB00593,0.450498222
DB00277,DB00596,0.4524252207190569
DB00277,DB00598,0.41526313372423324
DB00277,DB00603,0.49206611010705825
DB00277,DB00604,0.4096109249753797
DB00277,DB00608,0.4338810066960228
DB00277,DB00612,0.4221809402419256
DB00277,DB00620,0.6186115960301728
DB00277,DB00623,0.6422613686547852
DB00277,DB00624,0.4823125827959583
DB00277,DB00635,0.6262891112146693
DB00277,DB00636,0.43593429479267387
DB00277,DB00637,0.46989471200192906
DB00277,DB00640,0.46523216449971755
DB00277,DB00651,0.586773869
DB00277,DB00655,0.44081355597317856
DB00277,DB00659,0.44668692011958916
DB00277,DB00663,0.6190918873857235
DB00277,DB00668,0.5895106804931789
DB00277,DB00669,0.40262700903251614
DB00277,DB00675,0.4450538839440108
DB00277,DB00678,0.4602329847653794
DB00277,DB00679,0.40068613180188684
DB00277,DB00687,0.4821452556171704
DB00277,DB00694,0.4561154847593669
DB00277,DB00712,0.4844820393166458
DB00277,DB00714,0.4034395501485162
DB00277,DB00717,0.48630159715023674
DB00277,DB00731,0.4687392749956815
DB00277,DB00734,0.4625160771200713
DB00277,DB00741,0.6302997763289023
DB00277,DB00747,0.42659779402935044
DB00277,DB00749,0.4985719850648757
DB00277,DB00751,0.476018043
DB00277,DB00755,0.4928193415805537
DB00277,DB00762,0.4341600000749663
DB00277,DB00764,0.6247332081220004
DB00277,DB00773,0.4537744459375206
DB00277,DB00783,0.40829076494242145
DB00277,DB00784,0.49068314378052064
DB00277,DB00788,0.48849617605028883
DB00277,DB00795,0.409568983
DB00277,DB00796,0.45748383702111584
DB00277,DB00800,0.4076359694838709
DB00277,DB00806,0.4013542779857077
DB00277,DB00813,0.4514148758174477
DB00277,DB00814,0.4992009229084899
DB00277,DB00816,0.4264191618423268
DB00277,DB00829,0.43707265892756664
DB00277,DB00831,0.442355128
DB00277,DB00834,0.6319685470960305
DB00277,DB00835,0.4340429957908485
DB00277,DB00846,0.6173007346069518
DB00277,DB00852,0.47093645706449466
DB00277,DB00860,0.6191686165912061
DB00277,DB00861,0.48194803317360063
