,Disease_ID1,Disease_ID2,Similarity_Score
39020,D000236,D009122,0.0309227728308669
39021,D000236,D008171,0.0796797056633706
39023,D000236,D029424,0.042532153034121
39024,D000236,D015430,0.0338175673670435
39025,D000236,D013375,0.0320485555647073
39026,D000236,D001766,0.033716925185672
39027,D000236,D002780,0.0302309556882746
39030,D000236,D014511,0.0342694453934086
39031,D000236,D009798,0.0486139456975241
39034,D000236,D008228,0.3788323832611106
39037,D000236,D010673,0.3105320458771657
39038,D000236,D006333,0.0480653675986719
39039,D000236,D006402,0.0801191901668032
39041,D000236,D050171,0.0537794170622532
39043,D000236,D012893,0.0580695926642751
39044,D000236,D006505,0.0642446898282358
39045,D000236,D002471,0.246861708821712
39046,D000236,D003092,0.0449406382625863
39048,D000236,D012131,0.0464528630664022
39050,D000236,D004829,0.0356131130066422
39051,D000236,D008325,0.2155935932068448
39052,D000236,D006330,0.0579883646801278
39053,D000236,D012769,0.061506937033055
39054,D000236,D013736,0.2170261090847673
39056,D000236,D001161,0.0580054967949097
39057,D000236,D011183,0.0674548170808263
39060,D000236,D012509,0.4002648371974538
39061,D000236,D005756,0.0313321039566298
39062,D000236,D007249,0.0688667369029612
39066,D000236,D008113,0.263070132474013
39067,D000236,D020521,0.0536825110911227
39069,D000236,D006965,0.0349063807918248
39070,D000236,D006943,0.0374973363832845
39071,D000236,D018805,0.0531804264810844
39073,D000236,D006528,0.4516640454801141
39074,D000236,D006984,0.0523104301999229
39075,D000236,D009503,0.0362649161036165
39076,D000236,D009101,0.3215369408968348
39079,D000236,D012164,0.0585545463069308
39080,D000236,D013280,0.0327636579947821
39086,D000236,D012735,0.0393992113834754
39087,D000236,D007239,0.0864813477124532
39090,D000236,D058186,0.0382053868849661
39091,D000236,D010996,0.0309873788214155
39092,D000236,D000740,0.0623862246796899
39093,D000236,D001049,0.0456596319477555
39094,D000236,D018487,0.0345128508513207
39097,D000236,D017116,0.0296555618778411
39098,D000236,D006323,0.0415437894528284
39099,D000236,D007431,0.0428821450678428
39101,D000236,D003680,0.0482637248285878
39102,D000236,D005234,0.0370945564930593
39104,D000236,D056486,0.0333150397793346
39105,D000236,D006327,0.038891635482487
39106,D000236,D008288,0.0450656159728419
39107,D000236,D013064,0.0404188466351774
39109,D000236,D010024,0.042272964745601
39110,D000236,D014549,0.0377461645550934
39111,D000236,D007410,0.0801444462664689
39113,D000236,D051437,0.0612041120451548
39115,D000236,D009369,0.4223978261169319
39120,D000236,D010003,0.044615321567904
39122,D000236,D009361,0.2497509083939164
39123,D000236,D005909,0.428194562663369
39126,D000236,D005128,0.0787467770602653
39127,D000236,D000860,0.0425379806180047
39128,D000236,D011693,0.040850197721926
39129,D000236,D013274,0.2396602834541981
39130,D000236,D002583,0.2315687153865321
39131,D000236,D019636,0.0689195280067678
39132,D000236,D005355,0.0488951170697308
39133,D000236,D006331,0.0846451564060382
39134,D000236,D002292,0.4229614537203285
39135,D000236,D007676,0.0455433475608349
39136,D000236,D013276,0.0326195405042254
39137,D000236,D009103,0.0415429238538918
39138,D000236,D009325,0.0310520600112664
39140,D000236,D020246,0.0447003565632737
39141,D000236,D012008,0.0525155696164658
39142,D000236,D013119,0.0408060878870918
39143,D000236,D011230,0.2691453021220257
39144,D000236,D004715,0.030001450391062
39145,D000236,D009422,0.1001330710054743
39147,D000236,D012772,0.0304445803499047
39148,D000236,D020520,0.0438484694992096
39150,D000236,D002289,0.2239716582124749
39151,D000236,D006977,0.0326223775075567
39152,D000236,D020258,0.0415924939707954
39155,D000236,D012120,0.0626416569398381
39158,D000236,D003921,0.0373620368199107
39159,D000236,D007938,0.4382959237036859
39160,D000236,D001943,0.2726174903780573
39161,D000236,D006946,0.0531339692708324
39162,D000236,D017880,0.0432223105195737
39163,D000236,D001284,0.0410678255768618
39164,D000236,D009140,0.0877644107580249
39167,D000236,D049188,0.0400824328610544
39168,D000236,D007970,0.0470632208725857
39169,D000236,D004342,0.0439631815533957
39170,D000236,D002294,0.493070190732357
39171,D000236,D003638,0.0335387223527818
39172,D000236,D011248,0.0719291650291977
39173,D000236,D010612,0.032146540410408
39176,D000236,D001424,0.0849444803903063
39179,D000236,D013345,0.0299252165689157
39180,D000236,D020422,0.0400353655358745
39181,D000236,D005910,0.4876259857315309
39183,D000236,D011565,0.0375964169749377
39185,D000236,D005334,0.0383786291330502
39186,D000236,D007634,0.0365153192823251
39188,D000236,D009389,0.0405901093066478
39189,D000236,D002277,0.600525533616801
39190,D000236,D050197,0.0379261156833794
39192,D000236,D001157,0.064673850054715
39194,D000236,D010437,0.0505398968348399
39196,D000236,D015179,0.2592348551264177
39197,D000236,D007003,0.0334301040133073
39199,D000236,D003221,0.0301594529269601
39203,D000236,D011471,0.2434268342058586
39204,D000236,D017093,0.0375240357545491
39205,D000236,D007022,0.0350275796134083
39206,D000236,D005759,0.0654096664664833
39207,D000236,D013964,0.2332982896945962
39208,D000236,D007232,0.0600405702296725
39210,D000236,D006461,0.0333766901112437
39211,D000236,D016403,0.3150896571923436
39213,D000236,D013203,0.0434966086873522
39214,D000236,D028361,0.0342555824237474
39216,D000236,D003928,0.0315484536735116
39217,D000236,D002493,0.0908145811479421
39220,D000236,D000741,0.031320640866219
39222,D000236,D054198,0.3261053649702164
39224,D000236,D009190,0.0331510288277079
39227,D000236,D020734,0.0505528122137689
39228,D000236,D016393,0.3503486038049709
39230,D000236,D010149,0.0367295206575939
39232,D000236,D008569,0.0365010504421792
39233,D000236,D009374,0.2809100340505207
39234,D000236,D010911,0.2137269590226367
39236,D000236,D001480,0.0575313071918696
39237,D000236,D000380,0.0414296083554118
39238,D000236,D002051,0.2930581546376375
39239,D000236,D019465,0.0524195185268327
39240,D000236,D056784,0.0540835918083271
39241,D000236,D009336,0.0496574671499463
39242,D000236,D011658,0.031497151788707
39244,D000236,D001281,0.0390513567548959
39245,D000236,D009410,0.0328979306894449
39246,D000236,D001855,0.0559401340002963
39247,D000236,D006980,0.0424028011832865
39248,D000236,D005315,0.0477308098236349
39249,D000236,D014594,0.2546478293570421
39250,D000236,D006130,0.0386706457755145
39251,D000236,D010195,0.0409512449679796
39252,D000236,D012678,0.0652557873951557
39254,D000236,D054218,0.2664794147711947
39255,D000236,D014839,0.0369163178071377
39256,D000236,D015473,0.3023952397874176
39257,D000236,D014657,0.0562476196917317
39258,D000236,D008545,0.3486812725687322
39259,D000236,D006689,0.3372354237530074
39265,D000236,D015451,0.3090865101039405
39266,D000236,D002779,0.0407131863140432
39267,D000236,D008175,0.2681025878464422
39268,D000236,D009220,0.0365677511247603
39272,D000236,D009421,0.0539777289520279
39274,D000236,D000707,0.0298616139010176
39276,D000236,D007333,0.0470042421535894
39277,D000236,D015470,0.3560875947082956
39278,D000236,D003244,0.0493812574440918
39280,D000236,D001342,0.0436870056055401
39283,D000236,D000544,0.0450100329262128
39286,D000236,D005221,0.033820098203808
39289,D000236,D006332,0.0446110581296669
39290,D000236,D006319,0.0351893568370067
39291,D000236,D008064,0.0407834048471622
39293,D000236,D013610,0.0449114203429448
39296,D000236,D012852,0.0313677884959501
39297,D000236,D014987,0.0333252768693239
39298,D000236,D064420,0.0554888137524205
39301,D000236,D010523,0.0639613080564346
39304,D000236,D013923,0.0466831850315341
39305,D000236,D009393,0.053603415407547
39306,D000236,D007752,0.0357583603568201
39307,D000236,D003872,0.0555995457700373
39308,D000236,D004890,0.0377774458786691
39309,D000236,D015427,0.0401062846465971
39310,D000236,D006976,0.0360622423359809
39312,D000236,D008103,0.0470238701508253
39313,D000236,D014581,0.0308659143172822
39316,D000236,D012817,0.0597647854038358
39320,D000236,D012640,0.0429838943005294
39321,D000236,D001932,0.2589327804116491
39323,D000236,D007565,0.0291663138411226
39325,D000236,D001928,0.0547417329971416
39326,D000236,D011596,0.0316862600844927
39328,D000236,D003550,0.035176340901037
39330,D000236,D004487,0.0381533774906784
39332,D000236,D002972,0.0295805542988698
39333,D000236,D011655,0.036326015780877
39334,D000236,D012871,0.0840344978205957
39336,D000236,D014474,0.0452452264801618
39341,D000236,D006261,0.0327368364643085
39343,D000236,D006258,0.2984415088828854
39346,D000236,D014652,0.0898066523584709
39347,D000236,D013272,0.0631904835376983
39348,D000236,D001745,0.0536667177960524
39349,D000236,D003251,0.033710351726542
39350,D000236,D023921,0.0320532626962148
39354,D000236,D013733,0.0442066521086795
39356,D000236,D007247,0.0330884214226385
39357,D000236,D005767,0.0871099094672013
39358,D000236,D015431,0.0390315790836466
39359,D000236,D013924,0.0308539299747915
39360,D000236,D003324,0.0405082674010266
39361,D000236,D004938,0.2265675502875888
39362,D000236,D003920,0.0697518567978531
39363,D000236,D001168,0.0655104310609624
39364,D000236,D002543,0.0350719486970795
39365,D000236,D001416,0.040624746920293
39366,D000236,D009461,0.0859511573216698
39368,D000236,D011014,0.0507295979502377
39369,D000236,D014786,0.0487198989498435
39370,D000236,D034381,0.0499545005871114
39371,D000236,D002545,0.0543583973602876
39372,D000236,D007037,0.0370539989460756
39373,D000236,D009901,0.04123174567206
39374,D000236,D012141,0.0694012553225302
39376,D000236,D004195,0.0690101419762469
39378,D000236,D009203,0.0527627358819575
39380,D000236,D014555,0.0557229730109791
39381,D000236,D010689,0.0390526739413693
39382,D000236,D015835,0.0452427933904957
39385,D000236,D006949,0.0481387379378039
39386,D000236,D009468,0.0740339371770446
39387,D000236,D015746,0.0363476293743478
39388,D000236,D004417,0.0297997448691506
39389,D000236,D003929,0.0336557793254538
39392,D000236,D008107,0.0762133568764037
39394,D000236,D000138,0.0400913836376597
39395,D000236,D008881,0.0333585730222725
39398,D000236,D002819,0.0328437135276718
39399,D000236,D008114,0.2069322538121837
39401,D000236,D002544,0.036902045576792
39403,D000236,D007511,0.0422299208999363
39407,D017379,D006504,0.1894697938037952
39408,D017379,D016171,0.2997787941029878
39409,D017379,D020820,0.1920959002497287
39410,D017379,D009133,0.3790315589249485
39411,D017379,D000015,0.0299066573663553
39412,D017379,D009069,0.0370463060048641
39414,D017379,D001927,0.0596206437857754
39416,D017379,D000799,0.2108800085294907
39419,D017379,D013342,0.1279151693247474
39420,D017379,D004415,0.1486985207962861
39422,D017379,D018754,0.3892208354639908
39423,D017379,D001247,0.1320325837521168
39424,D017379,D006987,0.1258649503257895
39426,D017379,D013118,0.031616887838898
39427,D017379,D009202,0.4060687336899079
39428,D017379,D006973,0.2890927548302807
39430,D017379,D008223,0.0353536502542554
39433,D017379,D010146,0.2161519672924678
39444,D017379,D014717,0.146947442410835
39446,D017379,D019966,0.0396726407538532
39448,D017379,D005313,0.1659167940174049
39449,D017379,D009846,0.1175765604001592
39451,D017379,D007964,0.1553022391912977
39452,D017379,D016491,0.2684030565026092
39454,D017379,D054537,0.3057737913943286
39455,D017379,D013617,0.3306208252111763
39457,D017379,D001847,0.0499306717943354
39458,D017379,D009886,0.149067556559841
39459,D017379,D006967,0.0454513580045077
39460,D017379,D018879,0.3030397792312679
39461,D017379,D011507,0.1709830456244138
39465,D017379,D006974,0.1987669130856237
39466,D017379,D002303,0.3485645955816164
39468,D017379,D018908,0.1484714934084448
39469,D017379,D006099,0.1816542440056707
39471,D017379,D006930,0.1449949561702591
39473,D017379,D006470,0.2238311521783533
39474,D017379,D015877,0.1334163213639444
39481,D017379,D001259,0.164638741502375
39482,D017379,D015267,0.1939641653905249
39483,D017379,D013575,0.147574931825362
39484,D017379,D012021,0.1393243853617597
39485,D017379,D001327,0.0456755853792359
39489,D017379,D053609,0.1010505278264269
39492,D017379,D003371,0.1538074456557211
39494,D017379,D003967,0.1769546950661898
39495,D017379,D015428,0.3340654754736679
39496,D017379,D018366,0.1904170966508605
39498,D017379,D006311,0.1913810113495754
39500,D017379,D008206,0.0494030633864086
39502,D017379,D003128,0.1585534500192679
39503,D017379,D009437,0.1578052652996067
39507,D017379,D004409,0.136812085822716
39510,D017379,D009205,0.3413274517476311
39513,D017379,D007859,0.1606903863739368
39515,D017379,D009122,0.1580929132499534
39516,D017379,D008171,0.0531177518189457
39517,D017379,D012770,0.324350297365129
39519,D017379,D015430,0.1629262072437063
39521,D017379,D001766,0.1589466225311726
39527,D017379,D011928,0.2146470598616021
39531,D017379,D010490,0.3470381281215383
39533,D017379,D006333,0.3991897669138263
39534,D017379,D006402,0.0535572363223784
39535,D017379,D014202,0.1439020213642618
39538,D017379,D012893,0.2010994924176907
39539,D017379,D006505,0.0376827359838109
39540,D017379,D002471,0.1791218040151577
39544,D017379,D020257,0.3989997005265652
39547,D017379,D006330,0.4053258613550076
39548,D017379,D012769,0.2140217404183863
39550,D017379,D011695,0.2033228610665023
39551,D017379,D001161,0.2796946486108913
39552,D017379,D011183,0.2234223644229235
39555,D017379,D012509,0.0311106199964723
39557,D017379,D007249,0.2256921560926291
39558,D017379,D011595,0.1379136827694526
39559,D017379,D013163,0.5920592015556971
39560,D017379,D010292,0.1363543928852955
39561,D017379,D008113,0.0295973843155013
39562,D017379,D020521,0.2686255228358768
39563,D017379,D010488,0.2034154910390451
39564,D017379,D006965,0.1746019790023383
39566,D017379,D018805,0.1879836467421247
39567,D017379,D002389,0.1261500031965221
39569,D017379,D006984,0.6978431817740506
39571,D017379,D009101,0.2324998774097017
39572,D017379,D004719,0.3055372207965244
39574,D017379,D012164,0.0319925924625059
39576,D017379,D054556,0.2141365178395802
39578,D017379,D017180,0.3430160888970391
39582,D017379,D007239,0.0599193938680282
39584,D017379,D014012,0.1385733436201983
39587,D017379,D000740,0.035824270835265
39588,D017379,D001049,0.1808025291210264
39589,D017379,D018487,0.3571426246408472
39592,D017379,D017116,0.1540645716868343
39593,D017379,D006323,0.3861926811987112
39594,D017379,D007431,0.1860316451987642
39600,D017379,D006327,0.3698608998788433
39602,D017379,D013064,0.1677484539802638
39603,D017379,D009102,0.1515592732532887
39605,D017379,D014549,0.1647503517251509
39606,D017379,D007410,0.053582492422044
39607,D017379,D005317,0.1526902607958176
39608,D017379,D051437,0.0346421582007299
39610,D017379,D009369,0.0770104614023765
39611,D017379,D023341,0.1085258167789745
39612,D017379,D000857,0.1326771805811833
39614,D017379,D020795,0.1060238135223665
39616,D017379,D054058,0.336308805114805
39617,D017379,D009361,0.1800149865872218
39621,D017379,D005128,0.0521848232158404
39622,D017379,D000860,0.1793357274069292
39623,D017379,D011693,0.1710582080588009
39626,D017379,D019636,0.0423575741623429
39627,D017379,D005355,0.1948535539167036
39628,D017379,D006331,0.508791511715015
39633,D017379,D009325,0.1629830098320486
39635,D017379,D020246,0.2523135021557021
39636,D017379,D012008,0.1940623666417506
39640,D017379,D009422,0.0735711171610495
39642,D017379,D012772,0.1537076075485178
39643,D017379,D020520,0.2474824434529524
39646,D017379,D006977,0.2306775859175887
39648,D017379,D053608,0.1059091137882809
39650,D017379,D012120,0.0360797030954132
39651,D017379,D012848,0.2817465734838708
39654,D017379,D007938,0.0388918664581738
39655,D017379,D001943,0.0322424029222392
39658,D017379,D001284,0.4353439341550068
39659,D017379,D009140,0.0612024569136
39661,D017379,D003329,0.3060145478369924
39666,D017379,D003638,0.1571258389459964
39667,D017379,D011248,0.0453672111847728
39669,D017379,D004172,0.1335724239680789
39671,D017379,D001424,0.0583825265458815
39674,D017379,D013345,0.2356528930770127
39677,D017379,D018476,0.1156274413294509
39679,D017379,D020250,0.1297240049231898
39680,D017379,D005334,0.1733453662287156
39682,D017379,D055154,0.1159932332661319
39683,D017379,D009389,0.176520176826243
39684,D017379,D002277,0.0485616875840503
39685,D017379,D050197,0.2409857974411682
39686,D017379,D000505,0.3931027258944757
39687,D017379,D001157,0.2983930548683912
39688,D017379,D000647,0.1438179235360324
39690,D017379,D054138,0.2486300030859166
39691,D017379,D015179,0.0324512359747291
39694,D017379,D003221,0.1570267456325063
39695,D017379,D048629,0.1342059821991989
39700,D017379,D007022,0.2466995121124423
39701,D017379,D005759,0.0388477126220584
39703,D017379,D007232,0.0334786163852476
39705,D017379,D006461,0.1724424505018206
39712,D017379,D002493,0.0642526273035172
39714,D017379,D009123,0.1304091508694405
39716,D017379,D002375,0.1255184692693443
39721,D017379,D001264,0.1171147654684591
39725,D017379,D010149,0.1641344551540112
39727,D017379,D008569,0.1659582219086687
39728,D017379,D009374,0.0303138141238655
39730,D017379,D053099,0.1054980857592704
39731,D017379,D001480,0.0309693533474447
39736,D017379,D009336,0.1959856723971983
39738,D017379,D004401,0.1196781752441585
39739,D017379,D001281,0.3760559809945081
39740,D017379,D009410,0.1717686100899733
39741,D017379,D001855,0.0293781801558715
39745,D017379,D006130,0.1799598193510719
39747,D017379,D012678,0.2123164602996564
39748,D017379,D020244,0.2047780892844969
39750,D017379,D014839,0.1712584053764817
39752,D017379,D014657,0.2829196722537314
39757,D017379,D007035,0.1555105478302381
39759,D017379,D022124,0.1296433724106653
39762,D017379,D008175,0.0344781916630247
39766,D017379,D016757,0.3417064066361612
39773,D017379,D003244,0.1846693103531287
39774,D017379,D006529,0.563516693954165
39776,D017379,D003117,0.1301993771429364
39777,D017379,D001919,0.3464440840031342
39779,D017379,D006940,0.2187436889431695
39781,D017379,D005221,0.1730673993530278
39782,D017379,D009128,0.1396644863492271
39784,D017379,D006332,0.7929606470849261
39785,D017379,D006319,0.1594576852005514
39787,D017379,D001282,0.3347011834057981
39788,D017379,D013610,0.3816711584898444
39796,D017379,D010523,0.0373993542120097
39797,D017379,D011782,0.14299205299926
39798,D017379,D011537,0.1542481793036647
39799,D017379,D013923,0.2597612836504513
39803,D017379,D004890,0.1694018495669133
39804,D017379,D015427,0.2649572381601753
39809,D017379,D006212,0.1447926410153246
39811,D017379,D012817,0.21131489582645
39812,D017379,D020964,0.1193150974547419
39814,D017379,D006606,0.1199807549008401
39815,D017379,D012640,0.1785787252739067
39816,D017379,D001932,0.0300049166609488
39818,D017379,D007565,0.1572680074490105
39819,D017379,D009207,0.1365248291397419
39821,D017379,D011596,0.1591616878770457
39822,D017379,D009120,0.1219820072121922
39824,D017379,D002037,0.3290120537526598
39825,D017379,D004487,0.1792197952484583
39826,D017379,D013035,0.1491058719979859
39828,D017379,D011655,0.2354833867128081
39829,D017379,D012871,0.0574725439761708
39830,D017379,D003248,0.1550785851685812
39831,D017379,D014474,0.1763109464469966
39832,D017379,D008133,0.323627293465591
39835,D017379,D002311,0.7021662180624195
39836,D017379,D006261,0.1606362785185422
39838,D017379,D006258,0.041254863812071
39840,D017379,D013616,0.2796796177028632
39841,D017379,D014652,0.3602731411875395
39842,D017379,D013272,0.0366285296932734
39844,D017379,D003251,0.4199093513568403
39845,D017379,D023921,0.340380901412571
39846,D017379,D001037,0.1471049913553308
39847,D017379,D002312,0.3206674902636812
39848,D017379,D010291,0.1483324620800963
39850,D017379,D019584,0.1404539906222386
39852,D017379,D005767,0.0605479556227764
39853,D017379,D015431,0.1703392897241348
39854,D017379,D013924,0.2236387221194768
39855,D017379,D003324,0.3501605110099429
39857,D017379,D003920,0.0431899029534282
39858,D017379,D001168,0.0389484772165375
39859,D017379,D002543,0.2439514876702194
39860,D017379,D001416,0.1718608045689548
39861,D017379,D009461,0.2518077043159068
39862,D017379,D000419,0.1495552909334527
39864,D017379,D014786,0.1823405541215353
39865,D017379,D034381,0.1819474435575591
39866,D017379,D002545,0.2698249307191014
39869,D017379,D012141,0.0428393014781053
39871,D017379,D004195,0.042448188131822
39872,D017379,D006417,0.1484418046366203
39873,D017379,D009203,0.3893100727966615
39874,D017379,D017109,0.112184851681204
39875,D017379,D014555,0.0291610191665542
39876,D017379,D010689,0.2446266202930149
39878,D017379,D010493,0.3587109560423995
39879,D017379,D013226,0.1428627201877444
39881,D017379,D009468,0.0474719833326197
39882,D017379,D015746,0.1643926763348248
39883,D017379,D004417,0.1581500611031905
39886,D017379,D006312,0.1193125931470809
39887,D017379,D008107,0.0496514030319787
39891,D017379,D005119,0.1394080397873127
39893,D017379,D002819,0.1593868562250316
39895,D017379,D041781,0.1303662596386309
39896,D017379,D002544,0.2345352370229385
39898,D017379,D007511,0.185085753982677
39899,D017379,D018771,0.151047219518386
39903,D011654,D020820,0.0296835843173334
39905,D011654,D000015,0.0324226092504116
39906,D011654,D009069,0.0395622578889204
39908,D011654,D001927,0.0621365956698317
39920,D011654,D013118,0.0341328397229543
39922,D011654,D006973,0.0356099175392298
39924,D011654,D008223,0.0378696021383117
39927,D011654,D010146,0.0436148519719316
39928,D011654,D000743,0.0301376230887061
39940,D011654,D019966,0.0421885926379095
39951,D011654,D001847,0.0524466236783918
39953,D011654,D006967,0.047967309888564
39964,D011654,D004827,0.0302226718835904
39967,D011654,D006470,0.0436638026998066
39979,D011654,D001327,0.0481915372632922
39986,D011654,D003371,0.2938195406079497
39992,D011654,D006311,0.0312330715738685
39994,D011654,D008206,0.051919015270465
39995,D011654,D055370,0.4552945845405483
40003,D011654,D017563,0.4843927426223539
40010,D011654,D008171,0.5986152467422147
40012,D011654,D029424,0.4462932559446616
40023,D011654,D008228,0.0312904455517537
40028,D011654,D006402,0.0560731882064347
40030,D011654,D050171,0.0297334151018846
40032,D011654,D012893,0.0340235907039066
40033,D011654,D006505,0.0401986878678672
40037,D011654,D012131,0.3416172219643333
40041,D011654,D006330,0.0339423627197593
40042,D011654,D012769,0.0374609350726865
40045,D011654,D001161,0.0339594948345411
40046,D011654,D011183,0.0434088151204577
40049,D011654,D012509,0.0336265718805286
40051,D011654,D007249,0.0448207349425926
40055,D011654,D008113,0.0321133361995576
40056,D011654,D020521,0.0296365091307541
40060,D011654,D018805,0.0291344245207159
40068,D011654,D012164,0.0345085443465622
40076,D011654,D007239,0.0624353457520846
40080,D011654,D010996,0.3130333118908918
40081,D011654,D000740,0.0383402227193213
40082,D011654,D001049,0.3284942436601347
40100,D011654,D007410,0.0560984443061003
40102,D011654,D051437,0.0371581100847862
40103,D011654,D012128,0.4259626936462236
40104,D011654,D009369,0.0795264132864328
40115,D011654,D005128,0.0547007750998968
40120,D011654,D019636,0.0448735260463992
40122,D011654,D006331,0.0605991544456696
40134,D011654,D009422,0.0760870690451058
40139,D011654,D002289,0.404871552836311
40144,D011654,D012120,0.3906647258041192
40148,D011654,D007938,0.0414078183422301
40149,D011654,D001943,0.0347583548062955
40153,D011654,D009140,0.0637184087976563
40161,D011654,D011248,0.0478831630688291
40162,D011654,D010612,0.2987882027571511
40165,D011654,D001424,0.0608984784299378
40176,D011654,D055154,0.2440962454582212
40178,D011654,D002277,0.0510776394681066
40181,D011654,D001157,0.0406278480943465
40185,D011654,D015179,0.0349671878587854
40195,D011654,D005759,0.0413636645061147
40197,D011654,D007232,0.0359945682693039
40206,D011654,D002493,0.0667685791875735
40222,D011654,D009374,0.0328297660079218
40225,D011654,D001480,0.033485305231501
40229,D011654,D056784,0.0300375898479585
40231,D011654,D011658,0.4466298954684911
40235,D011654,D001855,0.0318941320399278
40238,D011654,D014594,0.0308962751559578
40241,D011654,D012678,0.0412097854347871
40246,D011654,D014657,0.0322016177313631
40249,D011654,D001986,0.2833413420182614
40256,D011654,D008175,0.4795522796170959
40261,D011654,D009421,0.0299317269916593
40285,D011654,D012852,0.2942085278639015
40287,D011654,D064420,0.0314428117920519
40290,D011654,D010523,0.0399153060960661
40294,D011654,D009393,0.0295574134471784
40296,D011654,D003872,0.0315535438096687
40299,D011654,D006976,0.4558439351857662
40305,D011654,D012817,0.0357187834434673
40310,D011654,D001932,0.0325208685450051
40314,D011654,D001928,0.030695731036773
40317,D011654,D003550,0.4091694557263365
40322,D011654,D011655,0.4250668180977923
40323,D011654,D012871,0.0599884958602272
40332,D011654,D006258,0.0437708156961273
40335,D011654,D014652,0.0657606503981023
40336,D011654,D013272,0.0391444815773297
40337,D011654,D001745,0.0296207158356838
40346,D011654,D005767,0.0630639075068327
40351,D011654,D003920,0.0457058548374845
40352,D011654,D001168,0.0414644291005938
40355,D011654,D009461,0.0619051553613012
40357,D011654,D011014,0.4589303662849312
40360,D011654,D002545,0.0303123953999191
40363,D011654,D012141,0.3909681692616715
40365,D011654,D004195,0.0449641400158783
40369,D011654,D014555,0.0316769710506105
40375,D011654,D009468,0.049987935216676
40377,D011654,D004417,0.2993230908704132
40381,D011654,D008107,0.0521673549160351
40396,D004831,D020820,0.3117697365524036
40397,D004831,D009133,0.1803943856832031
40399,D004831,D009069,0.353191416736658
40400,D004831,D013981,0.2645268865560302
40401,D004831,D001927,0.4866676095706921
40402,D004831,D006966,0.2733758279322265
40405,D004831,D018500,0.0299612904769786
40406,D004831,D013342,0.1543630118366561
40411,D004831,D006987,0.153109691433265
40413,D004831,D013118,0.3427259097326708
40419,D004831,D011115,0.2043473831322436
40420,D004831,D010146,0.0537290967083528
40423,D004831,D017285,0.1800013850554121
40426,D004831,D010300,0.3298717874716426
40429,D004831,D001930,0.3579236122238161
40431,D004831,D014717,0.1770464798553504
40433,D004831,D019966,0.0325533411880088
40444,D004831,D001847,0.0428113722284911
40445,D004831,D009886,0.1947572449011219
40446,D004831,D006967,0.0383320584386633
40449,D004831,D002526,0.3687421130786342
40455,D004831,D018908,0.1777701034501056
40457,D004831,D004827,0.6779783326373525
40458,D004831,D006930,0.1733069448865949
40459,D004831,D008581,0.3248772380667183
40460,D004831,D006470,0.0340285512499059
40461,D004831,D015877,0.1618508338668916
40464,D004831,D009459,0.2757238252751831
40466,D004831,D008582,0.2399996977265705
40468,D004831,D001259,0.2077315014665582
40470,D004831,D013575,0.1755074905976986
40471,D004831,D012021,0.1692189500832513
40472,D004831,D001327,0.0385562858133916
40476,D004831,D053609,0.1278208133835288
40484,D004831,D002385,0.1321330905546328
40485,D004831,D006311,0.2234006509466975
40487,D004831,D008206,0.0422837638205643
40489,D004831,D003128,0.1871457266578244
40490,D004831,D009437,0.1876560994416464
40491,D004831,D001929,0.3378142740413421
40494,D004831,D004409,0.2397344852634263
40499,D004831,D009436,0.2065688919354865
40500,D004831,D007859,0.1899392323596933
40501,D004831,D012019,0.1569834738723831
40502,D004831,D009122,0.1879472321454158
40503,D004831,D008171,0.0459984522531014
40508,D004831,D001766,0.1881461851680985
40521,D004831,D006402,0.046437936756534
40522,D004831,D014202,0.185754317730247
40525,D004831,D012893,0.23484670469471
40526,D004831,D006505,0.0305634364179665
40532,D004831,D004829,0.7853733379870494
40539,D004831,D011183,0.033773563670557
40541,D004831,D010211,0.1633185001036908
40544,D004831,D007249,0.035185483492692
40545,D004831,D011595,0.1799245612717708
40547,D004831,D010292,0.1641742998285852
40549,D004831,D020521,0.3650428793706605
40554,D004831,D002389,0.1541905169319679
40569,D004831,D007239,0.0528000943021839
40571,D004831,D014012,0.1666052310203834
40577,D004831,D006501,0.2981894110771269
40589,D004831,D013064,0.196914350480477
40593,D004831,D007410,0.0464631928561996
40597,D004831,D009369,0.0698911618365322
40599,D004831,D000857,0.1610699471497274
40601,D004831,D020795,0.1322935358984026
40608,D004831,D005128,0.0450655236499961
40613,D004831,D019636,0.2658935092269935
40615,D004831,D006331,0.050963902995769
40619,D004831,D009103,0.2257385334503608
40624,D004831,D013119,0.2900376345878301
40627,D004831,D009422,0.3430882167764068
40630,D004831,D020520,0.3339932985772932
40631,D004831,D004681,0.2897517199030489
40634,D004831,D020258,0.2155092517082874
40635,D004831,D053608,0.1315813087662183
40636,D004831,D004832,0.721617670515778
40641,D004831,D007938,0.0317725668923294
40646,D004831,D009140,0.0540831573477557
40647,D004831,D013009,0.1296099137575292
40653,D004831,D003638,0.1857383937281259
40654,D004831,D011248,0.0382479116189284
40656,D004831,D004172,0.161290372271877
40657,D004831,D007319,0.1730179571155329
40658,D004831,D001424,0.0512632269800371
40661,D004831,D013345,0.3069921316069428
40662,D004831,D020422,0.2030941244032056
40664,D004831,D018476,0.1559426281591447
40669,D004831,D055154,0.1434979756116757
40671,D004831,D002277,0.0414423880182059
40674,D004831,D001157,0.0309925966444458
40675,D004831,D000647,0.1720618977227652
40681,D004831,D003221,0.186816833047836
